run_id,placement_id,design_name,aspect_ratio,core_util,density,synth_strategy,io_mode,time_driven,routability_driven,cts_max_wire,cts_buf_dist,cts_cluster_size,cts_cluster_dia,skew_setup,skew_hold,setup_slack,hold_slack,setup_tns,hold_tns,setup_vio_count,hold_vio_count,power_total,wirelength,utilization,clock_buffers,clock_inverters,timing_repair_buffers,raw_graph_path,cluster_graph_path
12,aes_run_20260124_225317,aes,0.7,64,0.83,DELAY 4,1,0,1,243,76,12,55,0.593549,-0.592075,-0.711321,-0.125134,-124.974,-0.308136,652,10,0.0350638,913693,0.649411,426,19,129,dataset_root/graphs/raw_graphs/aes_run_20260124_225317_raw.pt,dataset_root/graphs/clustered_graphs/aes_run_20260124_225317_clustered.pt
13,aes_run_20260124_225317,aes,0.7,64,0.83,DELAY 4,1,0,1,266,90,14,50,0.556546,-0.548483,-0.746878,-0.12069,-153.463,-0.295732,769,8,0.0351223,913174,0.649177,371,33,129,dataset_root/graphs/raw_graphs/aes_run_20260124_225317_raw.pt,dataset_root/graphs/clustered_graphs/aes_run_20260124_225317_clustered.pt
14,aes_run_20260124_225317,aes,0.7,64,0.83,DELAY 4,1,0,1,190,123,17,62,0.745026,-0.745005,-0.677588,-0.117305,-98.2819,-0.227649,529,8,0.0333002,907176,0.645008,282,30,129,dataset_root/graphs/raw_graphs/aes_run_20260124_225317_raw.pt,dataset_root/graphs/clustered_graphs/aes_run_20260124_225317_clustered.pt
15,aes_run_20260124_225317,aes,0.7,64,0.83,DELAY 4,1,0,1,146,134,20,54,0.931945,-0.931848,-0.818527,-0.127274,-174.197,-0.478533,778,12,0.0332078,906017,0.644754,251,54,129,dataset_root/graphs/raw_graphs/aes_run_20260124_225317_raw.pt,dataset_root/graphs/clustered_graphs/aes_run_20260124_225317_clustered.pt
16,aes_run_20260124_225317,aes,0.7,64,0.83,DELAY 4,1,0,1,183,75,29,56,0.628027,-0.628129,-0.654573,-0.11831,-84.5739,-0.166127,483,6,0.0334525,905029,0.645205,200,91,129,dataset_root/graphs/raw_graphs/aes_run_20260124_225317_raw.pt,dataset_root/graphs/clustered_graphs/aes_run_20260124_225317_clustered.pt
17,aes_run_20260124_225317,aes,0.7,64,0.83,DELAY 4,1,0,1,241,116,26,38,0.746169,-0.7374,-0.711004,-0.122183,-119.497,-0.254798,637,7,0.0386648,918962,0.657993,430,221,129,dataset_root/graphs/raw_graphs/aes_run_20260124_225317_raw.pt,dataset_root/graphs/clustered_graphs/aes_run_20260124_225317_clustered.pt
18,aes_run_20260124_225317,aes,0.7,64,0.83,DELAY 4,1,0,1,259,143,23,41,0.674275,-0.58887,-0.742647,-0.116777,-129.205,-0.275669,680,5,0.0372999,915825,0.654412,327,197,129,dataset_root/graphs/raw_graphs/aes_run_20260124_225317_raw.pt,dataset_root/graphs/clustered_graphs/aes_run_20260124_225317_clustered.pt
19,aes_run_20260124_225317,aes,0.7,64,0.83,DELAY 4,1,0,1,221,103,30,68,0.59004,-0.590699,-0.686144,-0.107897,-111.524,-0.17712,588,5,0.032315,903026,0.642484,174,45,129,dataset_root/graphs/raw_graphs/aes_run_20260124_225317_raw.pt,dataset_root/graphs/clustered_graphs/aes_run_20260124_225317_clustered.pt
20,aes_run_20260124_225317,aes,0.7,64,0.83,DELAY 4,1,0,1,268,83,27,69,0.553504,-0.544167,-0.736986,-0.109663,-146.882,-0.235746,733,5,0.0326039,903582,0.643035,188,43,129,dataset_root/graphs/raw_graphs/aes_run_20260124_225317_raw.pt,dataset_root/graphs/clustered_graphs/aes_run_20260124_225317_clustered.pt
21,aes_run_20260124_225947,aes,1.4,47,0.65,AREA 1,0,1,0,170,113,13,45,0.699009,-0.698482,-0.80503,-0.118948,-332.516,-20.878,1282,1907,0.0575827,656718,0.47963,433,115,331,dataset_root/graphs/raw_graphs/aes_run_20260124_225947_raw.pt,dataset_root/graphs/clustered_graphs/aes_run_20260124_225947_clustered.pt
22,aes_run_20260124_225947,aes,1.4,47,0.65,AREA 1,0,1,0,264,98,14,46,0.722802,-0.71728,-0.814432,-0.120477,-319.634,-19.2681,1222,1887,0.0571678,655439,0.478817,388,139,331,dataset_root/graphs/raw_graphs/aes_run_20260124_225947_raw.pt,dataset_root/graphs/clustered_graphs/aes_run_20260124_225947_clustered.pt
23,aes_run_20260124_225947,aes,1.4,47,0.65,AREA 1,0,1,0,141,131,29,39,1.24859,-1.24426,-1.20679,-0.46623,-726.59,-25.5868,1745,1897,0.0589975,657072,0.482719,423,267,331,dataset_root/graphs/raw_graphs/aes_run_20260124_225947_raw.pt,dataset_root/graphs/clustered_graphs/aes_run_20260124_225947_clustered.pt
24,aes_run_20260124_225947,aes,1.4,47,0.65,AREA 1,0,1,0,240,70,30,50,0.806266,-0.763782,-0.835749,-0.110881,-315.424,-5.04777,1231,1079,0.0558365,650778,0.476294,245,176,331,dataset_root/graphs/raw_graphs/aes_run_20260124_225947_raw.pt,dataset_root/graphs/clustered_graphs/aes_run_20260124_225947_clustered.pt
25,aes_run_20260124_225947,aes,1.4,47,0.65,AREA 1,0,1,0,262,119,25,51,0.792782,-0.765968,-0.805859,-0.113383,-321.731,-5.2532,1204,1135,0.0557444,650957,0.475925,242,160,331,dataset_root/graphs/raw_graphs/aes_run_20260124_225947_raw.pt,dataset_root/graphs/clustered_graphs/aes_run_20260124_225947_clustered.pt
26,aes_run_20260124_225947,aes,1.4,47,0.65,AREA 1,0,1,0,254,121,17,44,0.712702,-0.703333,-0.814228,-0.118762,-328.027,-15.7407,1272,1831,0.0585703,656674,0.481583,384,215,331,dataset_root/graphs/raw_graphs/aes_run_20260124_225947_raw.pt,dataset_root/graphs/clustered_graphs/aes_run_20260124_225947_clustered.pt
27,aes_run_20260124_225947,aes,1.4,47,0.65,AREA 1,0,1,0,236,105,29,49,0.745578,-0.728484,-0.825526,-0.112312,-333.183,-5.91057,1274,1181,0.0565375,651501,0.477507,257,183,331,dataset_root/graphs/raw_graphs/aes_run_20260124_225947_raw.pt,dataset_root/graphs/clustered_graphs/aes_run_20260124_225947_clustered.pt
28,aes_run_20260124_225947,aes,1.4,47,0.65,AREA 1,0,1,0,169,76,14,67,0.754662,-0.754693,-0.821618,-0.120483,-315.098,-19.3113,1248,1905,0.0549933,654275,0.474609,369,31,331,dataset_root/graphs/raw_graphs/aes_run_20260124_225947_raw.pt,dataset_root/graphs/clustered_graphs/aes_run_20260124_225947_clustered.pt
29,aes_run_20260124_225947,aes,1.4,47,0.65,AREA 1,0,1,0,265,86,20,52,0.775817,-0.771521,-0.812863,-0.116259,-305.764,-9.43472,1205,1569,0.0549584,650901,0.47434,256,106,331,dataset_root/graphs/raw_graphs/aes_run_20260124_225947_raw.pt,dataset_root/graphs/clustered_graphs/aes_run_20260124_225947_clustered.pt
30,aes_run_20260124_225947,aes,1.4,47,0.65,AREA 1,0,1,0,256,125,27,39,0.595215,-0.595835,-0.809065,-0.122455,-308.506,-17.0526,1183,1854,0.0589016,656557,0.482497,403,267,331,dataset_root/graphs/raw_graphs/aes_run_20260124_225947_raw.pt,dataset_root/graphs/clustered_graphs/aes_run_20260124_225947_clustered.pt
31,aes_run_20260124_230657,aes,1.0,64,0.86,DELAY 2,1,0,0,189,88,17,62,0.818861,-0.816577,-0.656387,-0.115587,-20.7185,-3.14441,83,455,0.0663623,1106540,0.655799,331,63,622,dataset_root/graphs/raw_graphs/aes_run_20260124_230657_raw.pt,dataset_root/graphs/clustered_graphs/aes_run_20260124_230657_clustered.pt
32,aes_run_20260124_230657,aes,1.0,64,0.86,DELAY 2,1,0,0,243,86,30,56,0.759118,-0.750359,-0.663643,-0.109734,-23.7047,-1.93763,90,309,0.0682586,1112070,0.659485,295,169,622,dataset_root/graphs/raw_graphs/aes_run_20260124_230657_raw.pt,dataset_root/graphs/clustered_graphs/aes_run_20260124_230657_clustered.pt
33,aes_run_20260124_230657,aes,1.0,64,0.86,DELAY 2,1,0,0,240,85,24,45,0.696898,-0.694626,-0.600656,-0.0992431,-19.1821,-4.31307,79,475,0.0714895,1122030,0.665803,452,248,622,dataset_root/graphs/raw_graphs/aes_run_20260124_230657_raw.pt,dataset_root/graphs/clustered_graphs/aes_run_20260124_230657_clustered.pt
34,aes_run_20260124_230657,aes,1.0,64,0.86,DELAY 2,1,0,0,137,114,25,70,1.03785,-1.0378,-0.580813,-0.168593,-14.5273,-3.13209,65,216,0.0661135,1104330,0.655011,248,83,622,dataset_root/graphs/raw_graphs/aes_run_20260124_230657_raw.pt,dataset_root/graphs/clustered_graphs/aes_run_20260124_230657_clustered.pt
35,aes_run_20260124_230657,aes,1.0,64,0.86,DELAY 2,1,0,0,218,87,20,48,0.698426,-0.693859,-0.608528,-0.0953557,-19.5303,-3.68402,79,450,0.0708144,1121060,0.66439,424,217,622,dataset_root/graphs/raw_graphs/aes_run_20260124_230657_raw.pt,dataset_root/graphs/clustered_graphs/aes_run_20260124_230657_clustered.pt
36,aes_run_20260124_230657,aes,1.0,64,0.86,DELAY 2,1,0,0,241,74,26,36,0.718991,-0.690108,-0.661606,-0.110833,-22.2791,-5.2493,82,505,0.0741262,1131040,0.670788,579,276,622,dataset_root/graphs/raw_graphs/aes_run_20260124_230657_raw.pt,dataset_root/graphs/clustered_graphs/aes_run_20260124_230657_clustered.pt
37,aes_run_20260124_230657,aes,1.0,64,0.86,DELAY 2,1,0,0,201,121,23,56,0.72014,-0.704577,-0.639079,-0.110596,-22.2028,-2.02585,83,341,0.0683923,1111230,0.659532,288,176,622,dataset_root/graphs/raw_graphs/aes_run_20260124_230657_raw.pt,dataset_root/graphs/clustered_graphs/aes_run_20260124_230657_clustered.pt
38,aes_run_20260124_230657,aes,1.0,64,0.86,DELAY 2,1,0,0,221,132,23,36,0.72099,-0.686318,-0.657449,-0.103298,-22.0158,-5.27594,82,504,0.073918,1129840,0.670373,566,276,622,dataset_root/graphs/raw_graphs/aes_run_20260124_230657_raw.pt,dataset_root/graphs/clustered_graphs/aes_run_20260124_230657_clustered.pt
39,aes_run_20260124_230657,aes,1.0,64,0.86,DELAY 2,1,0,0,132,148,28,66,1.14899,-1.14899,-0.741469,-0.236121,-22.443,-1.78505,72,125,0.0664179,1107070,0.655721,221,130,622,dataset_root/graphs/raw_graphs/aes_run_20260124_230657_raw.pt,dataset_root/graphs/clustered_graphs/aes_run_20260124_230657_clustered.pt
40,aes_run_20260124_230657,aes,1.0,64,0.86,DELAY 2,1,0,0,132,125,15,46,1.06049,-1.0632,-0.776093,-0.299452,-22.1932,-7.31973,81,504,0.0714219,1122710,0.665568,462,237,622,dataset_root/graphs/raw_graphs/aes_run_20260124_230657_raw.pt,dataset_root/graphs/clustered_graphs/aes_run_20260124_230657_clustered.pt
41,aes_run_20260124_231719,aes,1.0,70,0.76,DELAY 3,0,1,0,180,134,27,55,0.732974,-0.72722,-0.434596,-0.119028,-21.4653,-3.61344,229,456,0.067382,1039640,0.748883,381,234,637,dataset_root/graphs/raw_graphs/aes_run_20260124_231719_raw.pt,dataset_root/graphs/clustered_graphs/aes_run_20260124_231719_clustered.pt
42,aes_run_20260124_231719,aes,1.0,70,0.76,DELAY 3,0,1,0,148,108,30,45,0.723179,-0.743107,-0.400211,-0.129966,-14.2971,-4.90642,197,494,0.0691838,1042400,0.753065,481,260,637,dataset_root/graphs/raw_graphs/aes_run_20260124_231719_raw.pt,dataset_root/graphs/clustered_graphs/aes_run_20260124_231719_clustered.pt
43,aes_run_20260124_231719,aes,1.0,70,0.76,DELAY 3,0,1,0,273,74,24,52,0.742821,-0.728623,-0.415022,-0.117769,-19.6422,-4.12748,216,479,0.0680386,1040980,0.750391,431,229,637,dataset_root/graphs/raw_graphs/aes_run_20260124_231719_raw.pt,dataset_root/graphs/clustered_graphs/aes_run_20260124_231719_clustered.pt
44,aes_run_20260124_231719,aes,1.0,70,0.76,DELAY 3,0,1,0,199,139,21,39,0.863907,-0.86393,-0.381946,-0.118511,-21.7376,-5.62549,242,504,0.0715815,1046300,0.758247,559,288,637,dataset_root/graphs/raw_graphs/aes_run_20260124_231719_raw.pt,dataset_root/graphs/clustered_graphs/aes_run_20260124_231719_clustered.pt
45,aes_run_20260124_231719,aes,1.0,70,0.76,DELAY 3,0,1,0,210,73,20,51,0.753562,-0.729408,-0.417696,-0.11363,-19.2301,-4.30077,219,482,0.0683059,1040880,0.750966,441,229,637,dataset_root/graphs/raw_graphs/aes_run_20260124_231719_raw.pt,dataset_root/graphs/clustered_graphs/aes_run_20260124_231719_clustered.pt
46,aes_run_20260124_231719,aes,1.0,70,0.76,DELAY 3,0,1,0,170,132,28,44,0.716364,-0.704301,-0.406868,-0.128421,-15.9115,-5.02993,208,491,0.0695504,1042970,0.753861,489,270,637,dataset_root/graphs/raw_graphs/aes_run_20260124_231719_raw.pt,dataset_root/graphs/clustered_graphs/aes_run_20260124_231719_clustered.pt
47,aes_run_20260124_231719,aes,1.0,70,0.76,DELAY 3,0,1,0,134,82,15,70,0.88312,-0.875314,-0.403295,-0.120938,-6.78835,-4.16444,59,485,0.0647542,1037740,0.742823,372,68,637,dataset_root/graphs/raw_graphs/aes_run_20260124_231719_raw.pt,dataset_root/graphs/clustered_graphs/aes_run_20260124_231719_clustered.pt
48,aes_run_20260124_231719,aes,1.0,70,0.76,DELAY 3,0,1,0,182,132,23,53,0.724304,-0.720914,-0.423343,-0.117772,-17.0958,-3.93384,204,475,0.0675917,1039400,0.749328,393,242,637,dataset_root/graphs/raw_graphs/aes_run_20260124_231719_raw.pt,dataset_root/graphs/clustered_graphs/aes_run_20260124_231719_clustered.pt
49,aes_run_20260124_231719,aes,1.0,70,0.76,DELAY 3,0,1,0,182,106,28,62,0.737156,-0.722094,-0.413446,-0.117701,-17.5603,-1.96797,210,302,0.0666736,1038320,0.747107,315,206,637,dataset_root/graphs/raw_graphs/aes_run_20260124_231719_raw.pt,dataset_root/graphs/clustered_graphs/aes_run_20260124_231719_clustered.pt
50,aes_run_20260124_231719,aes,1.0,70,0.76,DELAY 3,0,1,0,226,124,18,69,0.731855,-0.731772,-0.377178,-0.11852,-18.0225,-2.79204,205,451,0.0643878,1034330,0.741817,287,99,637,dataset_root/graphs/raw_graphs/aes_run_20260124_231719_raw.pt,dataset_root/graphs/clustered_graphs/aes_run_20260124_231719_clustered.pt
51,aes_run_20260124_232631,aes,2.0,41,0.47,DELAY 4,1,1,1,256,89,21,39,0.695966,-0.698281,-1.08961,-0.118476,-617.004,-0.238426,1541,5,0.0406152,1399960,0.441372,444,234,130,dataset_root/graphs/raw_graphs/aes_run_20260124_232631_raw.pt,dataset_root/graphs/clustered_graphs/aes_run_20260124_232631_clustered.pt
52,aes_run_20260124_232631,aes,2.0,41,0.47,DELAY 4,1,1,1,278,107,23,48,0.70987,-0.683882,-1.10642,-0.113224,-612.192,-0.230544,1522,5,0.0383019,1396920,0.437904,340,170,130,dataset_root/graphs/raw_graphs/aes_run_20260124_232631_raw.pt,dataset_root/graphs/clustered_graphs/aes_run_20260124_232631_clustered.pt
53,aes_run_20260124_232631,aes,2.0,41,0.47,DELAY 4,1,1,1,139,109,22,38,1.17576,-1.237,-1.39818,-0.351432,-1076.41,-6.97165,1777,58,0.0409859,1399820,0.441948,469,241,130,dataset_root/graphs/raw_graphs/aes_run_20260124_232631_raw.pt,dataset_root/graphs/clustered_graphs/aes_run_20260124_232631_clustered.pt
54,aes_run_20260124_232631,aes,2.0,41,0.47,DELAY 4,1,1,1,253,123,23,66,0.729568,-0.732605,-1.09828,-0.124943,-627.757,-0.227396,1533,3,0.0346119,1390150,0.432071,221,48,130,dataset_root/graphs/raw_graphs/aes_run_20260124_232631_raw.pt,dataset_root/graphs/clustered_graphs/aes_run_20260124_232631_clustered.pt
55,aes_run_20260124_232631,aes,2.0,41,0.47,DELAY 4,1,1,1,227,150,13,51,0.881953,-0.916268,-1.06679,-0.121179,-455.206,-1.08208,1351,19,0.0367762,1396570,0.435567,388,66,130,dataset_root/graphs/raw_graphs/aes_run_20260124_232631_raw.pt,dataset_root/graphs/clustered_graphs/aes_run_20260124_232631_clustered.pt
56,aes_run_20260124_232631,aes,2.0,41,0.47,DELAY 4,1,1,1,248,126,23,50,0.737765,-0.699996,-1.09482,-0.124104,-598.567,-0.234207,1516,4,0.0371312,1392930,0.436008,275,153,130,dataset_root/graphs/raw_graphs/aes_run_20260124_232631_raw.pt,dataset_root/graphs/clustered_graphs/aes_run_20260124_232631_clustered.pt
57,aes_run_20260124_232631,aes,2.0,41,0.47,DELAY 4,1,1,1,190,73,24,56,0.956709,-0.968649,-1.01145,-0.178479,-528.215,-1.99538,1414,22,0.0355232,1391860,0.433556,257,85,130,dataset_root/graphs/raw_graphs/aes_run_20260124_232631_raw.pt,dataset_root/graphs/clustered_graphs/aes_run_20260124_232631_clustered.pt
58,aes_run_20260124_232631,aes,2.0,41,0.47,DELAY 4,1,1,1,179,142,16,41,0.70413,-0.675892,-1.08331,-0.120391,-606.919,-0.24703,1522,6,0.040366,1398700,0.440832,427,209,130,dataset_root/graphs/raw_graphs/aes_run_20260124_232631_raw.pt,dataset_root/graphs/clustered_graphs/aes_run_20260124_232631_clustered.pt
59,aes_run_20260124_232631,aes,2.0,41,0.47,DELAY 4,1,1,1,158,119,16,42,0.702396,-0.675965,-1.08288,-0.120391,-612.199,-0.250102,1537,6,0.0399571,1398510,0.440318,422,198,130,dataset_root/graphs/raw_graphs/aes_run_20260124_232631_raw.pt,dataset_root/graphs/clustered_graphs/aes_run_20260124_232631_clustered.pt
60,aes_run_20260124_232631,aes,2.0,41,0.47,DELAY 4,1,1,1,273,113,21,39,0.696623,-0.693927,-1.09032,-0.118476,-620.871,-0.238427,1540,5,0.0404453,1399170,0.441136,434,234,130,dataset_root/graphs/raw_graphs/aes_run_20260124_232631_raw.pt,dataset_root/graphs/clustered_graphs/aes_run_20260124_232631_clustered.pt
61,aes_run_20260124_233347,aes,1.0,44,0.52,DELAY 3,1,0,1,243,126,15,43,0.773582,-0.767556,-0.787297,-0.111054,-33.12,-5.56548,112,505,0.0764426,1320020,0.49427,563,332,749,dataset_root/graphs/raw_graphs/aes_run_20260124_233347_raw.pt,dataset_root/graphs/clustered_graphs/aes_run_20260124_233347_clustered.pt
62,aes_run_20260124_233347,aes,1.0,44,0.52,DELAY 3,1,0,1,198,110,16,62,0.710379,-0.694728,-0.782517,-0.122455,-35.2774,-4.09789,117,484,0.0727813,1317900,0.48878,414,197,749,dataset_root/graphs/raw_graphs/aes_run_20260124_233347_raw.pt,dataset_root/graphs/clustered_graphs/aes_run_20260124_233347_clustered.pt
63,aes_run_20260124_233347,aes,1.0,44,0.52,DELAY 3,1,0,1,275,78,18,43,0.784836,-0.780828,-0.781714,-0.109103,-33.837,-5.59089,112,507,0.0765681,1320340,0.494449,577,327,749,dataset_root/graphs/raw_graphs/aes_run_20260124_233347_raw.pt,dataset_root/graphs/clustered_graphs/aes_run_20260124_233347_clustered.pt
64,aes_run_20260124_233347,aes,1.0,44,0.52,DELAY 3,1,0,1,244,108,26,68,0.70862,-0.703751,-0.785849,-0.116663,-36.1818,-3.06512,118,413,0.0720526,1317890,0.487878,377,193,749,dataset_root/graphs/raw_graphs/aes_run_20260124_233347_raw.pt,dataset_root/graphs/clustered_graphs/aes_run_20260124_233347_clustered.pt
65,aes_run_20260124_233347,aes,1.0,44,0.52,DELAY 3,1,0,1,274,113,29,65,0.708453,-0.698342,-0.810893,-0.116661,-37.2505,-3.47776,118,446,0.0721431,1317320,0.488028,386,200,749,dataset_root/graphs/raw_graphs/aes_run_20260124_233347_raw.pt,dataset_root/graphs/clustered_graphs/aes_run_20260124_233347_clustered.pt
66,aes_run_20260124_233347,aes,1.0,44,0.52,DELAY 3,1,0,1,246,147,18,55,0.716384,-0.692261,-0.799322,-0.123215,-35.8055,-4.09261,117,488,0.0736506,1318310,0.490041,422,248,749,dataset_root/graphs/raw_graphs/aes_run_20260124_233347_raw.pt,dataset_root/graphs/clustered_graphs/aes_run_20260124_233347_clustered.pt
67,aes_run_20260124_233347,aes,1.0,44,0.52,DELAY 3,1,0,1,278,74,28,61,0.750917,-0.738231,-0.793131,-0.123014,-37.0521,-3.54603,117,452,0.0727408,1317430,0.488884,399,228,749,dataset_root/graphs/raw_graphs/aes_run_20260124_233347_raw.pt,dataset_root/graphs/clustered_graphs/aes_run_20260124_233347_clustered.pt
68,aes_run_20260124_233347,aes,1.0,44,0.52,DELAY 3,1,0,1,233,120,25,43,0.733937,-0.730046,-0.797451,-0.118455,-34.6332,-5.68031,116,508,0.0770696,1321060,0.494991,576,327,749,dataset_root/graphs/raw_graphs/aes_run_20260124_233347_raw.pt,dataset_root/graphs/clustered_graphs/aes_run_20260124_233347_clustered.pt
69,aes_run_20260124_233347,aes,1.0,44,0.52,DELAY 3,1,0,1,149,99,28,40,0.880488,-0.852181,-0.941357,-0.134598,-31.5288,-6.52551,106,525,0.0782885,1324790,0.496979,729,318,749,dataset_root/graphs/raw_graphs/aes_run_20260124_233347_raw.pt,dataset_root/graphs/clustered_graphs/aes_run_20260124_233347_clustered.pt
70,aes_run_20260124_233347,aes,1.0,44,0.52,DELAY 3,1,0,1,229,138,29,61,0.714398,-0.707078,-0.80582,-0.131688,-37.939,-3.54954,118,451,0.0731666,1317930,0.489338,394,228,749,dataset_root/graphs/raw_graphs/aes_run_20260124_233347_raw.pt,dataset_root/graphs/clustered_graphs/aes_run_20260124_233347_clustered.pt
71,aes_run_20260124_234637,aes,2.0,69,0.92,AREA 1,0,1,0,262,111,25,66,0.543602,-0.563048,-0.661444,-0.0817693,-102.128,-2.01355,535,514,0.0523321,647738,0.676085,203,16,288,dataset_root/graphs/raw_graphs/aes_run_20260124_234637_raw.pt,dataset_root/graphs/clustered_graphs/aes_run_20260124_234637_clustered.pt
72,aes_run_20260124_234637,aes,2.0,69,0.92,AREA 1,0,1,0,257,84,18,58,0.553944,-0.553868,-0.754922,-0.0927841,-107.2,-6.88323,539,1083,0.053286,658730,0.67897,272,22,288,dataset_root/graphs/raw_graphs/aes_run_20260124_234637_raw.pt,dataset_root/graphs/clustered_graphs/aes_run_20260124_234637_clustered.pt
73,aes_run_20260124_234637,aes,2.0,69,0.92,AREA 1,0,1,0,197,130,22,51,0.570208,-0.569485,-0.757918,-0.104581,-94.1702,-3.82606,500,800,0.052549,651829,0.676912,221,32,288,dataset_root/graphs/raw_graphs/aes_run_20260124_234637_raw.pt,dataset_root/graphs/clustered_graphs/aes_run_20260124_234637_clustered.pt
74,aes_run_20260124_234637,aes,2.0,69,0.92,AREA 1,0,1,0,240,130,26,53,0.56355,-0.563835,-0.690586,-0.0816603,-88.2415,-1.74938,476,448,0.0524409,648538,0.676464,197,36,288,dataset_root/graphs/raw_graphs/aes_run_20260124_234637_raw.pt,dataset_root/graphs/clustered_graphs/aes_run_20260124_234637_clustered.pt
75,aes_run_20260124_234637,aes,2.0,69,0.92,AREA 1,0,1,0,241,139,16,41,0.544157,-0.690044,-0.792436,-0.0910609,-105.58,-8.97603,563,1218,0.0539328,664564,0.680853,297,38,288,dataset_root/graphs/raw_graphs/aes_run_20260124_234637_raw.pt,dataset_root/graphs/clustered_graphs/aes_run_20260124_234637_clustered.pt
