run_id,placement_id,design_name,aspect_ratio,core_util,density,synth_strategy,io_mode,time_driven,routability_driven,cts_max_wire,cts_buf_dist,cts_cluster_size,cts_cluster_dia,skew_setup,skew_hold,setup_slack,hold_slack,setup_tns,hold_tns,setup_vio_count,hold_vio_count,power_total,wirelength,utilization,clock_buffers,clock_inverters,timing_repair_buffers,raw_graph_path,cluster_graph_path
24,picorv32_run_20260121_192448,picorv32,1.4,57,0.65,AREA 0,1,0,0,144,109,12,67,0.529258,-0.527772,-2.71091,-0.0681308,-122.504,-28.8343,224,1146,0.033956,252709,0.605187,200,12,278,dataset_root/graphs/raw_graphs/picorv32_run_20260121_192448_raw.pt,dataset_root/graphs/clustered_graphs/picorv32_run_20260121_192448_clustered.pt
25,picorv32_run_20260121_192448,picorv32,1.4,57,0.65,AREA 0,1,0,0,229,88,14,44,0.659667,-0.530289,-2.71879,-0.0689591,-120.294,-27.3793,224,1143,0.0364432,253257,0.615245,227,95,278,dataset_root/graphs/raw_graphs/picorv32_run_20260121_192448_raw.pt,dataset_root/graphs/clustered_graphs/picorv32_run_20260121_192448_clustered.pt
26,picorv32_run_20260121_192448,picorv32,1.4,57,0.65,AREA 0,1,0,0,244,118,21,61,0.72201,-0.531823,-2.72472,-0.0651798,-116.454,-20.5592,221,1118,0.0338137,250455,0.604694,132,82,278,dataset_root/graphs/raw_graphs/picorv32_run_20260121_192448_raw.pt,dataset_root/graphs/clustered_graphs/picorv32_run_20260121_192448_clustered.pt
27,picorv32_run_20260121_192448,picorv32,1.4,57,0.65,AREA 0,1,0,0,271,123,16,53,0.671095,-0.529061,-2.71854,-0.0679236,-116.273,-25.1211,221,1136,0.0347258,252137,0.608397,192,61,278,dataset_root/graphs/raw_graphs/picorv32_run_20260121_192448_raw.pt,dataset_root/graphs/clustered_graphs/picorv32_run_20260121_192448_clustered.pt
28,picorv32_run_20260121_192448,picorv32,1.4,57,0.65,AREA 0,1,0,0,152,102,12,37,0.664731,-0.659761,-2.7257,-0.0701784,-130.895,-29.5825,234,1151,0.0376625,253953,0.620706,274,129,278,dataset_root/graphs/raw_graphs/picorv32_run_20260121_192448_raw.pt,dataset_root/graphs/clustered_graphs/picorv32_run_20260121_192448_clustered.pt
29,picorv32_run_20260121_192448,picorv32,1.4,57,0.65,AREA 0,1,0,0,201,105,23,62,0.706255,-0.53566,-2.73226,-0.0652668,-128.254,-19.2751,234,1118,0.0340875,250682,0.605541,135,82,278,dataset_root/graphs/raw_graphs/picorv32_run_20260121_192448_raw.pt,dataset_root/graphs/clustered_graphs/picorv32_run_20260121_192448_clustered.pt
30,picorv32_run_20260121_192705,picorv32,1.0,48,0.68,DELAY 2,1,0,0,211,143,17,57,0.679993,-0.687309,-0.756876,-0.0672749,-21.2193,-25.0721,48,1108,0.0362198,278259,0.516616,200,86,297,dataset_root/graphs/raw_graphs/picorv32_run_20260121_192705_raw.pt,dataset_root/graphs/clustered_graphs/picorv32_run_20260121_192705_clustered.pt
31,picorv32_run_20260121_192705,picorv32,1.0,48,0.68,DELAY 2,1,0,0,198,108,14,61,0.693176,-0.70647,-0.767629,-0.0677473,-21.8014,-27.2744,48,1111,0.0352145,277574,0.513455,201,56,297,dataset_root/graphs/raw_graphs/picorv32_run_20260121_192705_raw.pt,dataset_root/graphs/clustered_graphs/picorv32_run_20260121_192705_clustered.pt
32,picorv32_run_20260121_192705,picorv32,1.0,48,0.68,DELAY 2,1,0,0,233,77,24,68,0.737394,-0.555682,-0.67887,-0.0695588,-17.6661,-19.2586,48,1104,0.0350996,275769,0.512686,137,87,297,dataset_root/graphs/raw_graphs/picorv32_run_20260121_192705_raw.pt,dataset_root/graphs/clustered_graphs/picorv32_run_20260121_192705_clustered.pt
33,picorv32_run_20260121_192705,picorv32,1.0,48,0.68,DELAY 2,1,0,0,180,79,27,60,0.694501,-0.721858,-0.850378,-0.0660108,-25.9587,-19.8543,59,1106,0.0360239,277325,0.51573,172,100,297,dataset_root/graphs/raw_graphs/picorv32_run_20260121_192705_raw.pt,dataset_root/graphs/clustered_graphs/picorv32_run_20260121_192705_clustered.pt
34,picorv32_run_20260121_192705,picorv32,1.0,48,0.68,DELAY 2,1,0,0,145,145,19,52,0.690884,-0.694475,-0.895366,-0.06652,-28.1988,-23.9732,59,1107,0.0369961,278459,0.519015,198,118,297,dataset_root/graphs/raw_graphs/picorv32_run_20260121_192705_raw.pt,dataset_root/graphs/clustered_graphs/picorv32_run_20260121_192705_clustered.pt
35,picorv32_run_20260121_192705,picorv32,1.0,48,0.68,DELAY 2,1,0,0,177,138,19,44,0.806117,-0.800959,-0.756869,-0.0921953,-21.3362,-28.6212,48,1117,0.0390869,279670,0.526106,259,168,297,dataset_root/graphs/raw_graphs/picorv32_run_20260121_192705_raw.pt,dataset_root/graphs/clustered_graphs/picorv32_run_20260121_192705_clustered.pt
36,picorv32_run_20260121_192705,picorv32,1.0,48,0.68,DELAY 2,1,0,0,197,96,23,49,0.715131,-0.718966,-0.786214,-0.0675939,-22.6185,-25.2409,48,1108,0.0372718,278357,0.52052,219,140,297,dataset_root/graphs/raw_graphs/picorv32_run_20260121_192705_raw.pt,dataset_root/graphs/clustered_graphs/picorv32_run_20260121_192705_clustered.pt
37,picorv32_run_20260121_192705,picorv32,1.0,48,0.68,DELAY 2,1,0,0,197,111,13,40,0.663889,-0.662621,-0.861279,-0.0696198,-26.6242,-29.9468,59,1116,0.0404258,281584,0.530316,320,154,297,dataset_root/graphs/raw_graphs/picorv32_run_20260121_192705_raw.pt,dataset_root/graphs/clustered_graphs/picorv32_run_20260121_192705_clustered.pt
38,picorv32_run_20260121_192705,picorv32,1.0,48,0.68,DELAY 2,1,0,0,248,138,22,64,0.683355,-0.68074,-0.632844,-0.0660216,-15.4279,-20.8074,48,1104,0.035897,277477,0.515078,160,88,297,dataset_root/graphs/raw_graphs/picorv32_run_20260121_192705_raw.pt,dataset_root/graphs/clustered_graphs/picorv32_run_20260121_192705_clustered.pt
39,picorv32_run_20260121_192705,picorv32,1.0,48,0.68,DELAY 2,1,0,0,136,74,22,59,0.690223,-0.815549,-0.998094,-0.0664357,-34.8384,-21.4735,59,1112,0.0358728,277601,0.515502,183,101,297,dataset_root/graphs/raw_graphs/picorv32_run_20260121_192705_raw.pt,dataset_root/graphs/clustered_graphs/picorv32_run_20260121_192705_clustered.pt
40,picorv32_run_20260121_192942,picorv32,2.0,61,0.79,AREA 0,1,1,1,236,135,29,59,0.538,-0.531597,-2.7045,-0.058428,-133.798,-10.6823,284,937,0.0327377,266863,0.638915,94,47,268,dataset_root/graphs/raw_graphs/picorv32_run_20260121_192942_raw.pt,dataset_root/graphs/clustered_graphs/picorv32_run_20260121_192942_clustered.pt
41,picorv32_run_20260121_192942,picorv32,2.0,61,0.79,AREA 0,1,1,1,235,84,18,66,0.532344,-0.536182,-2.69827,-0.0638973,-128.912,-19.5982,283,1097,0.0323662,267772,0.637639,135,9,268,dataset_root/graphs/raw_graphs/picorv32_run_20260121_192942_raw.pt,dataset_root/graphs/clustered_graphs/picorv32_run_20260121_192942_clustered.pt
42,picorv32_run_20260121_192942,picorv32,2.0,61,0.79,AREA 0,1,1,1,179,90,13,67,0.533786,-0.536211,-2.70766,-0.0667223,-139.07,-23.9685,299,1125,0.0337075,272249,0.643396,191,6,268,dataset_root/graphs/raw_graphs/picorv32_run_20260121_192942_raw.pt,dataset_root/graphs/clustered_graphs/picorv32_run_20260121_192942_clustered.pt
43,picorv32_run_20260121_192942,picorv32,2.0,61,0.79,AREA 0,1,1,1,203,124,24,54,0.548776,-0.540674,-2.71373,-0.061082,-143.465,-14.7003,300,1040,0.0335048,267982,0.642414,122,66,268,dataset_root/graphs/raw_graphs/picorv32_run_20260121_192942_raw.pt,dataset_root/graphs/clustered_graphs/picorv32_run_20260121_192942_clustered.pt
44,picorv32_run_20260121_192942,picorv32,2.0,61,0.79,AREA 0,1,1,1,198,114,19,70,0.723631,-0.723606,-2.69817,-0.063369,-137.335,-18.7649,292,1093,0.0321376,267055,0.636648,125,10,268,dataset_root/graphs/raw_graphs/picorv32_run_20260121_192942_raw.pt,dataset_root/graphs/clustered_graphs/picorv32_run_20260121_192942_clustered.pt
45,picorv32_run_20260121_192942,picorv32,2.0,61,0.79,AREA 0,1,1,1,179,100,21,50,0.539569,-0.54317,-2.71645,-0.0623891,-137.961,-17.0261,300,1060,0.033921,269663,0.644155,138,65,268,dataset_root/graphs/raw_graphs/picorv32_run_20260121_192942_raw.pt,dataset_root/graphs/clustered_graphs/picorv32_run_20260121_192942_clustered.pt
46,picorv32_run_20260121_192942,picorv32,2.0,61,0.79,AREA 0,1,1,1,191,138,18,35,0.689013,-0.547062,-2.71367,-0.0655702,-136.263,-20.595,291,1110,0.0353766,271438,0.651239,185,111,268,dataset_root/graphs/raw_graphs/picorv32_run_20260121_192942_raw.pt,dataset_root/graphs/clustered_graphs/picorv32_run_20260121_192942_clustered.pt
47,picorv32_run_20260121_192942,picorv32,2.0,61,0.79,AREA 0,1,1,1,259,131,20,66,0.529208,-0.52266,-2.70561,-0.0629052,-130.811,-17.8248,281,1085,0.0320781,266531,0.636381,121,12,268,dataset_root/graphs/raw_graphs/picorv32_run_20260121_192942_raw.pt,dataset_root/graphs/clustered_graphs/picorv32_run_20260121_192942_clustered.pt
48,picorv32_run_20260121_192942,picorv32,2.0,61,0.79,AREA 0,1,1,1,138,98,26,58,0.988005,-1.04566,-2.70383,-0.285577,-151.056,-15.5174,294,1020,0.0328257,266978,0.639432,113,41,268,dataset_root/graphs/raw_graphs/picorv32_run_20260121_192942_raw.pt,dataset_root/graphs/clustered_graphs/picorv32_run_20260121_192942_clustered.pt
49,picorv32_run_20260121_192942,picorv32,2.0,61,0.79,AREA 0,1,1,1,271,136,17,60,0.521582,-0.518645,-2.70453,-0.0646889,-131.525,-20.5881,281,1106,0.0327369,268174,0.639165,137,16,268,dataset_root/graphs/raw_graphs/picorv32_run_20260121_192942_raw.pt,dataset_root/graphs/clustered_graphs/picorv32_run_20260121_192942_clustered.pt
50,picorv32_run_20260122_071157,picorv32,1.0,42,0.57,AREA 0,0,0,0,232,110,27,45,0.566149,-0.564006,-2.75327,-0.0680547,-137.191,-27.164,287,1143,0.0375252,254582,0.458974,255,137,277,dataset_root/graphs/raw_graphs/picorv32_run_20260122_071157_raw.pt,dataset_root/graphs/clustered_graphs/picorv32_run_20260122_071157_clustered.pt
51,picorv32_run_20260122_071157,picorv32,1.0,42,0.57,AREA 0,0,0,0,204,109,26,65,0.566375,-0.56336,-2.69419,-0.0633449,-135.202,-19.296,287,1106,0.0348334,251531,0.450409,139,90,277,dataset_root/graphs/raw_graphs/picorv32_run_20260122_071157_raw.pt,dataset_root/graphs/clustered_graphs/picorv32_run_20260122_071157_clustered.pt
52,picorv32_run_20260122_071157,picorv32,1.0,42,0.57,AREA 0,0,0,0,248,95,12,47,0.589862,-0.587802,-2.7294,-0.0670857,-134.716,-28.5279,287,1150,0.0370169,254724,0.457309,267,91,277,dataset_root/graphs/raw_graphs/picorv32_run_20260122_071157_raw.pt,dataset_root/graphs/clustered_graphs/picorv32_run_20260122_071157_clustered.pt
53,picorv32_run_20260122_071157,picorv32,1.0,42,0.57,AREA 0,0,0,0,136,150,30,37,0.87082,-0.865528,-2.57153,-0.0913265,-141.748,-31.8661,272,1172,0.0418565,257947,0.472034,419,157,277,dataset_root/graphs/raw_graphs/picorv32_run_20260122_071157_raw.pt,dataset_root/graphs/clustered_graphs/picorv32_run_20260122_071157_clustered.pt
54,picorv32_run_20260122_071157,picorv32,1.0,42,0.57,AREA 0,0,0,0,173,86,24,38,0.664908,-0.623545,-2.75989,-0.0693164,-144.243,-31.0625,297,1155,0.0418039,257857,0.471637,402,154,277,dataset_root/graphs/raw_graphs/picorv32_run_20260122_071157_raw.pt,dataset_root/graphs/clustered_graphs/picorv32_run_20260122_071157_clustered.pt
55,picorv32_run_20260122_071157,picorv32,1.0,42,0.57,AREA 0,0,0,0,190,99,18,67,0.549076,-0.547132,-2.71721,-0.0641225,-131.116,-22.1156,286,1124,0.034384,251637,0.448952,151,59,277,dataset_root/graphs/raw_graphs/picorv32_run_20260122_071157_raw.pt,dataset_root/graphs/clustered_graphs/picorv32_run_20260122_071157_clustered.pt
56,picorv32_run_20260122_071157,picorv32,1.0,42,0.57,AREA 0,0,0,0,147,140,24,70,1.0685,-1.0673,-2.70046,-0.207986,-132.374,-19.4634,257,1122,0.0342955,252088,0.449011,146,89,277,dataset_root/graphs/raw_graphs/picorv32_run_20260122_071157_raw.pt,dataset_root/graphs/clustered_graphs/picorv32_run_20260122_071157_clustered.pt
57,picorv32_run_20260122_071157,picorv32,1.0,42,0.57,AREA 0,0,0,0,240,129,28,66,0.588634,-0.590477,-2.69436,-0.0632647,-129.316,-18.5086,286,1104,0.0346597,251225,0.450125,137,94,277,dataset_root/graphs/raw_graphs/picorv32_run_20260122_071157_raw.pt,dataset_root/graphs/clustered_graphs/picorv32_run_20260122_071157_clustered.pt
58,picorv32_run_20260122_071157,picorv32,1.0,42,0.57,AREA 0,0,0,0,145,99,15,68,0.667034,-0.667018,-2.70672,-0.0654743,-166.753,-25.0521,297,1141,0.034353,252646,0.449076,180,43,277,dataset_root/graphs/raw_graphs/picorv32_run_20260122_071157_raw.pt,dataset_root/graphs/clustered_graphs/picorv32_run_20260122_071157_clustered.pt
59,picorv32_run_20260122_071157,picorv32,1.0,42,0.57,AREA 0,0,0,0,173,113,21,47,0.575299,-0.578781,-2.74024,-0.0662054,-134.124,-26.195,287,1147,0.0371212,254078,0.457552,227,138,277,dataset_root/graphs/raw_graphs/picorv32_run_20260122_071157_raw.pt,dataset_root/graphs/clustered_graphs/picorv32_run_20260122_071157_clustered.pt
60,picorv32_run_20260122_071704,picorv32,1.0,58,0.65,DELAY 4,0,0,0,218,145,13,35,0.661532,-0.671243,-1.26769,-0.045188,-41.573,-0.340473,62,14,0.0368695,277830,0.639205,379,196,261,dataset_root/graphs/raw_graphs/picorv32_run_20260122_071704_raw.pt,dataset_root/graphs/clustered_graphs/picorv32_run_20260122_071704_clustered.pt
61,picorv32_run_20260122_071704,picorv32,1.0,58,0.65,DELAY 4,0,0,0,268,70,16,64,0.531063,-0.531077,-1.23818,-0.0435012,-39.6524,-0.262783,60,12,0.0295718,272247,0.611264,181,51,261,dataset_root/graphs/raw_graphs/picorv32_run_20260122_071704_raw.pt,dataset_root/graphs/clustered_graphs/picorv32_run_20260122_071704_clustered.pt
62,picorv32_run_20260122_071704,picorv32,1.0,58,0.65,DELAY 4,0,0,0,233,122,29,61,0.547179,-0.549677,-1.1997,-0.0400104,-38.3974,-0.219485,57,12,0.0297045,271536,0.612088,159,91,261,dataset_root/graphs/raw_graphs/picorv32_run_20260122_071704_raw.pt,dataset_root/graphs/clustered_graphs/picorv32_run_20260122_071704_clustered.pt
63,picorv32_run_20260122_071704,picorv32,1.0,58,0.65,DELAY 4,0,0,0,273,115,23,48,0.707694,-0.70757,-1.21159,-0.048364,-38.0896,-0.297248,56,13,0.0315346,273213,0.61883,204,127,261,dataset_root/graphs/raw_graphs/picorv32_run_20260122_071704_raw.pt,dataset_root/graphs/clustered_graphs/picorv32_run_20260122_071704_clustered.pt
64,picorv32_run_20260122_071704,picorv32,1.0,58,0.65,DELAY 4,0,0,0,208,101,15,49,0.712253,-0.709761,-1.29457,-0.04576,-41.9859,-0.291264,62,13,0.031078,272829,0.617263,210,106,261,dataset_root/graphs/raw_graphs/picorv32_run_20260122_071704_raw.pt,dataset_root/graphs/clustered_graphs/picorv32_run_20260122_071704_clustered.pt
65,picorv32_run_20260122_071704,picorv32,1.0,58,0.65,DELAY 4,0,0,0,165,93,17,38,0.664652,-0.67059,-1.42656,-0.0519996,-49.2102,-0.347873,62,13,0.0355439,277577,0.634436,366,151,261,dataset_root/graphs/raw_graphs/picorv32_run_20260122_071704_raw.pt,dataset_root/graphs/clustered_graphs/picorv32_run_20260122_071704_clustered.pt
66,picorv32_run_20260122_071704,picorv32,1.0,58,0.65,DELAY 4,0,0,0,268,114,30,51,0.693591,-0.698679,-1.20713,-0.0428456,-38.0481,-0.259498,56,12,0.0309969,272709,0.61691,198,111,261,dataset_root/graphs/raw_graphs/picorv32_run_20260122_071704_raw.pt,dataset_root/graphs/clustered_graphs/picorv32_run_20260122_071704_clustered.pt
67,picorv32_run_20260122_071704,picorv32,1.0,58,0.65,DELAY 4,0,0,0,148,97,22,49,0.706932,-0.802858,-1.54724,-0.0457601,-55.9327,-0.283841,75,13,0.0313648,272877,0.61829,212,113,261,dataset_root/graphs/raw_graphs/picorv32_run_20260122_071704_raw.pt,dataset_root/graphs/clustered_graphs/picorv32_run_20260122_071704_clustered.pt
68,picorv32_run_20260122_071704,picorv32,1.0,58,0.65,DELAY 4,0,0,0,137,144,21,65,0.684286,-0.682797,-1.52376,-0.0433683,-54.6954,-0.240025,71,11,0.0300381,272363,0.613033,169,80,261,dataset_root/graphs/raw_graphs/picorv32_run_20260122_071704_raw.pt,dataset_root/graphs/clustered_graphs/picorv32_run_20260122_071704_clustered.pt
69,picorv32_run_20260122_071704,picorv32,1.0,58,0.65,DELAY 4,0,0,0,213,77,30,43,0.709754,-0.700898,-1.38862,-0.0478024,-48.022,-0.276246,62,13,0.0329174,274088,0.624559,265,151,261,dataset_root/graphs/raw_graphs/picorv32_run_20260122_071704_raw.pt,dataset_root/graphs/clustered_graphs/picorv32_run_20260122_071704_clustered.pt
70,picorv32_run_20260122_072228,picorv32,1.0,54,0.77,DELAY 3,1,1,0,227,132,18,52,0.684542,-0.675315,-1.51,-0.0696803,-47.6273,-21.2312,93,1101,0.03691,255563,0.58208,197,105,279,dataset_root/graphs/raw_graphs/picorv32_run_20260122_072228_raw.pt,dataset_root/graphs/clustered_graphs/picorv32_run_20260122_072228_clustered.pt
71,picorv32_run_20260122_072228,picorv32,1.0,54,0.77,DELAY 3,1,1,0,242,107,28,43,0.727235,-0.720332,-1.51967,-0.0702588,-51.6845,-24.0421,98,1102,0.038439,256723,0.588418,254,140,279,dataset_root/graphs/raw_graphs/picorv32_run_20260122_072228_raw.pt,dataset_root/graphs/clustered_graphs/picorv32_run_20260122_072228_clustered.pt
