run_id,placement_id,design_name,aspect_ratio,core_util,density,synth_strategy,io_mode,time_driven,routability_driven,cts_max_wire,cts_buf_dist,cts_cluster_size,cts_cluster_dia,skew_setup,skew_hold,setup_slack,hold_slack,setup_tns,hold_tns,setup_vio_count,hold_vio_count,power_total,wirelength,utilization,clock_buffers,clock_inverters,timing_repair_buffers,raw_graph_path,cluster_graph_path
11,ethmac_run_20260127_081916,ethmac,2.0,57,0.64,DELAY 2,0,0,0,153,106,17,46,0.889691,-0.757687,0.518021,-0.169535,0,-286.458,0,9306,0.0703828,1266930,0.597069,925,157,907,dataset_root/graphs/raw_graphs/ethmac_run_20260127_081916_raw.pt,dataset_root/graphs/clustered_graphs/ethmac_run_20260127_081916_clustered.pt
12,ethmac_run_20260127_081916,ethmac,2.0,57,0.64,DELAY 2,0,0,0,167,90,12,48,0.798984,-0.725785,0.504476,-0.195922,0,-326.096,0,9319,0.070611,1273730,0.5976,1107,46,907,dataset_root/graphs/raw_graphs/ethmac_run_20260127_081916_raw.pt,dataset_root/graphs/clustered_graphs/ethmac_run_20260127_081916_clustered.pt
13,ethmac_run_20260127_081916,ethmac,2.0,57,0.64,DELAY 2,0,0,0,212,107,22,56,0.571335,-0.574875,0.519437,-0.204924,0,-242.581,0,9282,0.0678047,1260970,0.59333,711,115,907,dataset_root/graphs/raw_graphs/ethmac_run_20260127_081916_raw.pt,dataset_root/graphs/clustered_graphs/ethmac_run_20260127_081916_clustered.pt
14,ethmac_run_20260127_081916,ethmac,2.0,57,0.64,DELAY 2,0,0,0,277,137,18,69,0.543482,-0.538979,0.51273,-0.164647,0,-275.83,0,9299,0.0674506,1264130,0.592955,770,30,907,dataset_root/graphs/raw_graphs/ethmac_run_20260127_081916_raw.pt,dataset_root/graphs/clustered_graphs/ethmac_run_20260127_081916_clustered.pt
15,ethmac_run_20260127_081916,ethmac,2.0,57,0.64,DELAY 2,0,0,0,191,137,28,48,0.696362,-0.68818,0.469126,-0.343787,0,-210.602,0,9240,0.0708571,1259960,0.597578,715,369,907,dataset_root/graphs/raw_graphs/ethmac_run_20260127_081916_raw.pt,dataset_root/graphs/clustered_graphs/ethmac_run_20260127_081916_clustered.pt
16,ethmac_run_20260127_081916,ethmac,2.0,57,0.64,DELAY 2,0,0,0,151,113,17,46,0.914541,-0.91694,0.64758,-0.169491,0,-287.007,0,9314,0.0703675,1268070,0.597012,939,157,907,dataset_root/graphs/raw_graphs/ethmac_run_20260127_081916_raw.pt,dataset_root/graphs/clustered_graphs/ethmac_run_20260127_081916_clustered.pt
17,ethmac_run_20260127_081916,ethmac,2.0,57,0.64,DELAY 2,0,0,0,224,104,22,54,0.682753,-0.698556,0.520527,-0.163934,0,-243.055,0,9281,0.0683441,1261150,0.59407,733,132,907,dataset_root/graphs/raw_graphs/ethmac_run_20260127_081916_raw.pt,dataset_root/graphs/clustered_graphs/ethmac_run_20260127_081916_clustered.pt
18,ethmac_run_20260127_081916,ethmac,2.0,57,0.64,DELAY 2,0,0,0,280,114,13,44,0.706034,-0.702857,0.54024,-0.166038,0,-319.305,0,9312,0.0709102,1272970,0.597734,1046,69,907,dataset_root/graphs/raw_graphs/ethmac_run_20260127_081916_raw.pt,dataset_root/graphs/clustered_graphs/ethmac_run_20260127_081916_clustered.pt
19,ethmac_run_20260127_081916,ethmac,2.0,57,0.64,DELAY 2,0,0,0,255,106,20,61,0.685933,-0.698431,0.509655,-0.156897,0,-258.713,0,9289,0.0672909,1262560,0.592693,733,54,907,dataset_root/graphs/raw_graphs/ethmac_run_20260127_081916_raw.pt,dataset_root/graphs/clustered_graphs/ethmac_run_20260127_081916_clustered.pt
20,ethmac_run_20260127_081916,ethmac,2.0,57,0.64,DELAY 2,0,0,0,170,87,30,40,0.753398,-0.746021,0.486891,-0.31391,0,-236.119,0,9272,0.0732496,1266080,0.601073,843,506,907,dataset_root/graphs/raw_graphs/ethmac_run_20260127_081916_raw.pt,dataset_root/graphs/clustered_graphs/ethmac_run_20260127_081916_clustered.pt
21,ethmac_run_20260127_082753,ethmac,1.4,67,0.73,DELAY 0,0,0,1,268,97,15,69,0.536009,-0.534706,2.06365,-0.180226,0,-319.499,0,9336,0.0698151,988991,0.710439,857,49,622,dataset_root/graphs/raw_graphs/ethmac_run_20260127_082753_raw.pt,dataset_root/graphs/clustered_graphs/ethmac_run_20260127_082753_clustered.pt
22,ethmac_run_20260127_082753,ethmac,1.4,67,0.73,DELAY 0,0,0,1,256,129,15,51,0.538259,-0.544569,2.06541,-0.161448,0,-319.457,0,9329,0.0718913,994605,0.713548,913,96,622,dataset_root/graphs/raw_graphs/ethmac_run_20260127_082753_raw.pt,dataset_root/graphs/clustered_graphs/ethmac_run_20260127_082753_clustered.pt
23,ethmac_run_20260127_082753,ethmac,1.4,67,0.73,DELAY 0,0,0,1,143,141,20,63,0.85441,-0.885851,2.06565,-0.186888,0,-277.821,0,9317,0.0684104,984172,0.707917,706,79,622,dataset_root/graphs/raw_graphs/ethmac_run_20260127_082753_raw.pt,dataset_root/graphs/clustered_graphs/ethmac_run_20260127_082753_clustered.pt
24,ethmac_run_20260127_082753,ethmac,1.4,67,0.73,DELAY 0,0,0,1,219,146,20,46,0.676516,-0.707927,2.05924,-0.268176,0,-282.903,0,9316,0.0740714,990548,0.717272,836,431,622,dataset_root/graphs/raw_graphs/ethmac_run_20260127_082753_raw.pt,dataset_root/graphs/clustered_graphs/ethmac_run_20260127_082753_clustered.pt
25,ethmac_run_20260127_082753,ethmac,1.4,67,0.73,DELAY 0,0,0,1,267,94,27,68,0.751041,-0.746528,2.05133,-0.173334,0,-222.056,0,9253,0.0697577,979949,0.709914,596,261,622,dataset_root/graphs/raw_graphs/ethmac_run_20260127_082753_raw.pt,dataset_root/graphs/clustered_graphs/ethmac_run_20260127_082753_clustered.pt
26,ethmac_run_20260127_082753,ethmac,1.4,67,0.73,DELAY 0,0,0,1,133,98,17,36,0.820139,-0.850028,2.06816,-0.237455,0,-323.133,0,9328,0.0840918,1013640,0.734009,1419,661,622,dataset_root/graphs/raw_graphs/ethmac_run_20260127_082753_raw.pt,dataset_root/graphs/clustered_graphs/ethmac_run_20260127_082753_clustered.pt
27,ethmac_run_20260127_082753,ethmac,1.4,67,0.73,DELAY 0,0,0,1,136,101,18,47,1.05841,-1.27422,1.81972,-0.279544,0,-297.571,0,9334,0.0730607,991409,0.71591,938,301,622,dataset_root/graphs/raw_graphs/ethmac_run_20260127_082753_raw.pt,dataset_root/graphs/clustered_graphs/ethmac_run_20260127_082753_clustered.pt
28,ethmac_run_20260127_082753,ethmac,1.4,67,0.73,DELAY 0,0,0,1,209,126,24,59,0.689187,-0.550305,2.04032,-0.170098,0,-246.465,0,9293,0.0705543,986116,0.711202,686,203,622,dataset_root/graphs/raw_graphs/ethmac_run_20260127_082753_raw.pt,dataset_root/graphs/clustered_graphs/ethmac_run_20260127_082753_clustered.pt
29,ethmac_run_20260127_082753,ethmac,1.4,67,0.73,DELAY 0,0,0,1,167,89,29,54,0.561239,-0.559796,2.03964,-0.163884,0,-222.875,0,9275,0.0726084,987368,0.714595,678,377,622,dataset_root/graphs/raw_graphs/ethmac_run_20260127_082753_raw.pt,dataset_root/graphs/clustered_graphs/ethmac_run_20260127_082753_clustered.pt
30,ethmac_run_20260127_082753,ethmac,1.4,67,0.73,DELAY 0,0,0,1,204,124,27,54,0.5692,-0.558636,2.04882,-0.155882,0,-228.101,0,9278,0.0723485,986675,0.714172,672,355,622,dataset_root/graphs/raw_graphs/ethmac_run_20260127_082753_raw.pt,dataset_root/graphs/clustered_graphs/ethmac_run_20260127_082753_clustered.pt
31,ethmac_run_20260127_083638,ethmac,1.4,59,0.79,DELAY 1,0,1,1,273,105,19,68,0.545546,-0.552143,1.55068,-0.156064,0,-266.585,0,9193,0.0678768,1077580,0.624399,734,26,828,dataset_root/graphs/raw_graphs/ethmac_run_20260127_083638_raw.pt,dataset_root/graphs/clustered_graphs/ethmac_run_20260127_083638_clustered.pt
32,ethmac_run_20260127_083638,ethmac,1.4,59,0.79,DELAY 1,0,1,1,271,85,21,36,0.718862,-0.73563,1.52661,-0.226241,0,-278.719,0,9162,0.0785658,1103890,0.640617,1116,695,828,dataset_root/graphs/raw_graphs/ethmac_run_20260127_083638_raw.pt,dataset_root/graphs/clustered_graphs/ethmac_run_20260127_083638_clustered.pt
33,ethmac_run_20260127_083638,ethmac,1.4,59,0.79,DELAY 1,0,1,1,268,83,19,58,0.57386,-0.603972,1.55339,-0.19215,0,-268.149,0,9215,0.0676555,1075880,0.624213,744,64,828,dataset_root/graphs/raw_graphs/ethmac_run_20260127_083638_raw.pt,dataset_root/graphs/clustered_graphs/ethmac_run_20260127_083638_clustered.pt
34,ethmac_run_20260127_083638,ethmac,1.4,59,0.79,DELAY 1,0,1,1,227,144,22,41,0.553882,-0.556598,1.56493,-0.161555,0,-250.563,0,9182,0.0738314,1087410,0.633197,831,475,828,dataset_root/graphs/raw_graphs/ethmac_run_20260127_083638_raw.pt,dataset_root/graphs/clustered_graphs/ethmac_run_20260127_083638_clustered.pt
35,ethmac_run_20260127_083638,ethmac,1.4,59,0.79,DELAY 1,0,1,1,208,70,17,41,0.609116,-0.622222,1.53491,-0.164967,0,-283.18,0,9202,0.0725365,1087150,0.63158,990,260,828,dataset_root/graphs/raw_graphs/ethmac_run_20260127_083638_raw.pt,dataset_root/graphs/clustered_graphs/ethmac_run_20260127_083638_clustered.pt
36,ethmac_run_20260127_083638,ethmac,1.4,59,0.79,DELAY 1,0,1,1,141,128,29,69,1.07535,-1.07775,1.39306,-0.467418,0,-196.487,0,9136,0.0671698,1065880,0.623322,580,171,828,dataset_root/graphs/raw_graphs/ethmac_run_20260127_083638_raw.pt,dataset_root/graphs/clustered_graphs/ethmac_run_20260127_083638_clustered.pt
37,ethmac_run_20260127_083638,ethmac,1.4,59,0.79,DELAY 1,0,1,1,169,119,17,50,0.690215,-0.693717,1.55783,-0.163802,0,-283.76,0,9212,0.0697895,1081910,0.6273,855,88,828,dataset_root/graphs/raw_graphs/ethmac_run_20260127_083638_raw.pt,dataset_root/graphs/clustered_graphs/ethmac_run_20260127_083638_clustered.pt
38,ethmac_run_20260127_083638,ethmac,1.4,59,0.79,DELAY 1,0,1,1,155,117,25,51,0.666756,-0.673921,1.5589,-0.161143,0,-222.434,0,9142,0.0706388,1077690,0.628359,694,299,828,dataset_root/graphs/raw_graphs/ethmac_run_20260127_083638_raw.pt,dataset_root/graphs/clustered_graphs/ethmac_run_20260127_083638_clustered.pt
39,ethmac_run_20260127_083638,ethmac,1.4,59,0.79,DELAY 1,0,1,1,268,99,28,52,0.575788,-0.567267,1.54905,-0.20473,0,-201.538,0,9110,0.0703274,1074510,0.627932,658,305,828,dataset_root/graphs/raw_graphs/ethmac_run_20260127_083638_raw.pt,dataset_root/graphs/clustered_graphs/ethmac_run_20260127_083638_clustered.pt
40,ethmac_run_20260127_083638,ethmac,1.4,59,0.79,DELAY 1,0,1,1,182,70,13,50,0.599885,-0.6075,1.50644,-0.16751,0,-315.304,0,9245,0.0705084,1084790,0.628637,1011,52,828,dataset_root/graphs/raw_graphs/ethmac_run_20260127_083638_raw.pt,dataset_root/graphs/clustered_graphs/ethmac_run_20260127_083638_clustered.pt
41,ethmac_run_20260127_084512,ethmac,1.0,65,0.71,AREA 1,0,0,0,250,128,25,51,0.725788,-0.724896,1.26524,-0.17465,0,-288.447,0,9338,0.0725738,1024810,0.696146,847,551,555,dataset_root/graphs/raw_graphs/ethmac_run_20260127_084512_raw.pt,dataset_root/graphs/clustered_graphs/ethmac_run_20260127_084512_clustered.pt
42,ethmac_run_20260127_084512,ethmac,1.0,65,0.71,AREA 1,0,0,0,167,136,22,50,0.698941,-0.684278,1.27052,-0.186767,0,-303.588,0,9334,0.0746525,1030600,0.699053,927,590,555,dataset_root/graphs/raw_graphs/ethmac_run_20260127_084512_raw.pt,dataset_root/graphs/clustered_graphs/ethmac_run_20260127_084512_clustered.pt
43,ethmac_run_20260127_084512,ethmac,1.0,65,0.71,AREA 1,0,0,0,148,149,13,70,0.53912,-0.540504,1.26678,-0.171085,0,-357.027,0,9360,0.0691396,1029270,0.690339,1011,25,555,dataset_root/graphs/raw_graphs/ethmac_run_20260127_084512_raw.pt,dataset_root/graphs/clustered_graphs/ethmac_run_20260127_084512_clustered.pt
44,ethmac_run_20260127_084512,ethmac,1.0,65,0.71,AREA 1,0,0,0,276,77,26,60,0.713517,-0.581973,1.21683,-0.195111,0,-265.395,0,9332,0.0701552,1019770,0.692192,752,432,555,dataset_root/graphs/raw_graphs/ethmac_run_20260127_084512_raw.pt,dataset_root/graphs/clustered_graphs/ethmac_run_20260127_084512_clustered.pt
45,ethmac_run_20260127_084512,ethmac,1.0,65,0.71,AREA 1,0,0,0,261,98,26,58,0.564739,-0.66217,1.23579,-0.156667,0,-269.175,0,9326,0.07162,1024140,0.694355,778,462,555,dataset_root/graphs/raw_graphs/ethmac_run_20260127_084512_raw.pt,dataset_root/graphs/clustered_graphs/ethmac_run_20260127_084512_clustered.pt
46,ethmac_run_20260127_084512,ethmac,1.0,65,0.71,AREA 1,0,0,0,146,105,30,70,0.571674,-0.558864,1.25723,-0.167417,0,-241.313,0,9315,0.0683914,1018230,0.689339,685,359,555,dataset_root/graphs/raw_graphs/ethmac_run_20260127_084512_raw.pt,dataset_root/graphs/clustered_graphs/ethmac_run_20260127_084512_clustered.pt
47,ethmac_run_20260127_084512,ethmac,1.0,65,0.71,AREA 1,0,0,0,204,135,20,55,0.547971,-0.682121,1.27548,-0.167025,0,-304.115,0,9346,0.0710524,1022980,0.693667,864,439,555,dataset_root/graphs/raw_graphs/ethmac_run_20260127_084512_raw.pt,dataset_root/graphs/clustered_graphs/ethmac_run_20260127_084512_clustered.pt
48,ethmac_run_20260127_084512,ethmac,1.0,65,0.71,AREA 1,0,0,0,198,95,24,45,0.698161,-0.693257,1.25,-0.168063,0,-339.353,0,9346,0.0789456,1045990,0.706438,1363,642,555,dataset_root/graphs/raw_graphs/ethmac_run_20260127_084512_raw.pt,dataset_root/graphs/clustered_graphs/ethmac_run_20260127_084512_clustered.pt
49,ethmac_run_20260127_084512,ethmac,1.0,65,0.71,AREA 1,0,0,0,269,97,30,59,0.739679,-0.562898,1.26611,-0.165758,0,-262.995,0,9334,0.0707157,1022450,0.692975,753,456,555,dataset_root/graphs/raw_graphs/ethmac_run_20260127_084512_raw.pt,dataset_root/graphs/clustered_graphs/ethmac_run_20260127_084512_clustered.pt
50,ethmac_run_20260127_084512,ethmac,1.0,65,0.71,AREA 1,0,0,0,205,76,27,60,0.716574,-0.664036,1.20629,-0.195034,0,-262.969,0,9332,0.0702894,1019980,0.692348,749,435,555,dataset_root/graphs/raw_graphs/ethmac_run_20260127_084512_raw.pt,dataset_root/graphs/clustered_graphs/ethmac_run_20260127_084512_clustered.pt
51,ethmac_run_20260127_085142,ethmac,1.0,50,0.56,AREA 2,0,1,0,222,109,15,52,0.67274,-0.646707,1.06313,-0.171565,0,-350.301,0,9354,0.0792663,1120180,0.545549,1337,570,583,dataset_root/graphs/raw_graphs/ethmac_run_20260127_085142_raw.pt,dataset_root/graphs/clustered_graphs/ethmac_run_20260127_085142_clustered.pt
52,ethmac_run_20260127_085142,ethmac,1.0,50,0.56,AREA 2,0,1,0,169,93,27,52,0.683043,-0.683475,1.04452,-0.171587,0,-341.528,0,9353,0.0801213,1122730,0.546653,1365,600,583,dataset_root/graphs/raw_graphs/ethmac_run_20260127_085142_raw.pt,dataset_root/graphs/clustered_graphs/ethmac_run_20260127_085142_clustered.pt
53,ethmac_run_20260127_085142,ethmac,1.0,50,0.56,AREA 2,0,1,0,173,100,22,37,0.678623,-0.666495,1.07008,-0.174392,0,-389.314,0,9358,0.0962873,1133890,0.565991,2147,1126,583,dataset_root/graphs/raw_graphs/ethmac_run_20260127_085142_raw.pt,dataset_root/graphs/clustered_graphs/ethmac_run_20260127_085142_clustered.pt
54,ethmac_run_20260127_085142,ethmac,1.0,50,0.56,AREA 2,0,1,0,252,124,12,35,0.690437,-0.658301,1.06448,-0.228036,0,-395.328,0,9364,0.097968,1134840,0.568236,2338,1100,583,dataset_root/graphs/raw_graphs/ethmac_run_20260127_085142_raw.pt,dataset_root/graphs/clustered_graphs/ethmac_run_20260127_085142_clustered.pt
55,ethmac_run_20260127_085142,ethmac,1.0,50,0.56,AREA 2,0,1,0,250,125,30,42,0.696564,-0.702226,1.06266,-0.173224,0,-375.138,0,9364,0.0893326,1128190,0.557875,1758,1009,583,dataset_root/graphs/raw_graphs/ethmac_run_20260127_085142_raw.pt,dataset_root/graphs/clustered_graphs/ethmac_run_20260127_085142_clustered.pt
56,ethmac_run_20260127_085142,ethmac,1.0,50,0.56,AREA 2,0,1,0,196,76,12,50,0.704573,-0.69071,1.06532,-0.171575,0,-371.219,0,9357,0.0791882,1124570,0.545645,1553,415,583,dataset_root/graphs/raw_graphs/ethmac_run_20260127_085142_raw.pt,dataset_root/graphs/clustered_graphs/ethmac_run_20260127_085142_clustered.pt
57,ethmac_run_20260127_085142,ethmac,1.0,50,0.56,AREA 2,0,1,0,236,90,18,54,0.734914,-0.721773,1.04793,-0.171464,0,-331.159,0,9355,0.0766177,1112760,0.54237,1115,605,583,dataset_root/graphs/raw_graphs/ethmac_run_20260127_085142_raw.pt,dataset_root/graphs/clustered_graphs/ethmac_run_20260127_085142_clustered.pt
58,ethmac_run_20260127_085142,ethmac,1.0,50,0.56,AREA 2,0,1,0,260,115,28,36,0.688195,-0.668631,1.06802,-0.173555,0,-392.284,0,9364,0.097367,1134610,0.567275,2237,1107,583,dataset_root/graphs/raw_graphs/ethmac_run_20260127_085142_raw.pt,dataset_root/graphs/clustered_graphs/ethmac_run_20260127_085142_clustered.pt
59,ethmac_run_20260127_085142,ethmac,1.0,50,0.56,AREA 2,0,1,0,258,85,13,50,0.67758,-0.686224,1.05092,-0.172614,0,-364.31,0,9360,0.0809414,1124310,0.547478,1507,493,583,dataset_root/graphs/raw_graphs/ethmac_run_20260127_085142_raw.pt,dataset_root/graphs/clustered_graphs/ethmac_run_20260127_085142_clustered.pt
60,ethmac_run_20260127_085142,ethmac,1.0,50,0.56,AREA 2,0,1,0,182,92,29,49,0.696039,-0.694105,1.0508,-0.171585,0,-350.927,0,9360,0.0825651,1124090,0.549481,1441,705,583,dataset_root/graphs/raw_graphs/ethmac_run_20260127_085142_raw.pt,dataset_root/graphs/clustered_graphs/ethmac_run_20260127_085142_clustered.pt
61,ethmac_run_20260127_085927,ethmac,2.0,68,0.79,AREA 0,0,1,0,264,136,25,68,0.589055,-0.570421,1.80546,-0.168504,0,-262.036,0,9299,0.0624976,980674,0.714274,506,43,529,dataset_root/graphs/raw_graphs/ethmac_run_20260127_085927_raw.pt,dataset_root/graphs/clustered_graphs/ethmac_run_20260127_085927_clustered.pt
62,ethmac_run_20260127_085927,ethmac,2.0,68,0.79,AREA 0,0,1,0,133,88,14,68,0.954725,-0.959288,1.77997,-0.308945,0,-357.097,0,9365,0.0671789,1008130,0.722443,959,20,529,dataset_root/graphs/raw_graphs/ethmac_run_20260127_085927_raw.pt,dataset_root/graphs/clustered_graphs/ethmac_run_20260127_085927_clustered.pt
63,ethmac_run_20260127_085927,ethmac,2.0,68,0.79,AREA 0,0,1,0,175,74,25,60,1.14135,-1.13298,2.11299,-0.525863,0,-269.116,0,9339,0.0639357,986070,0.716772,600,86,529,dataset_root/graphs/raw_graphs/ethmac_run_20260127_085927_raw.pt,dataset_root/graphs/clustered_graphs/ethmac_run_20260127_085927_clustered.pt
64,ethmac_run_20260127_085927,ethmac,2.0,68,0.79,AREA 0,0,1,0,193,150,22,65,0.54704,-0.546208,1.79537,-0.158569,0,-286.71,0,9318,0.0647093,992100,0.717759,624,45,529,dataset_root/graphs/raw_graphs/ethmac_run_20260127_085927_raw.pt,dataset_root/graphs/clustered_graphs/ethmac_run_20260127_085927_clustered.pt
65,ethmac_run_20260127_085927,ethmac,2.0,68,0.79,AREA 0,0,1,0,210,99,24,45,0.545561,-0.533746,1.78037,-0.165102,0,-273.347,0,9307,0.068644,999212,0.72451,722,284,529,dataset_root/graphs/raw_graphs/ethmac_run_20260127_085927_raw.pt,dataset_root/graphs/clustered_graphs/ethmac_run_20260127_085927_clustered.pt
66,ethmac_run_20260127_085927,ethmac,2.0,68,0.79,AREA 0,0,1,0,225,102,27,63,0.860019,-0.87118,1.80444,-0.316082,0,-249.084,0,9303,0.0628861,981462,0.715037,523,66,529,dataset_root/graphs/raw_graphs/ethmac_run_20260127_085927_raw.pt,dataset_root/graphs/clustered_graphs/ethmac_run_20260127_085927_clustered.pt
67,ethmac_run_20260127_085927,ethmac,2.0,68,0.79,AREA 0,0,1,0,200,100,13,61,0.555616,-0.553288,1.80105,-0.164044,0,-359.994,0,9341,0.0686281,1011270,0.724684,1001,27,529,dataset_root/graphs/raw_graphs/ethmac_run_20260127_085927_raw.pt,dataset_root/graphs/clustered_graphs/ethmac_run_20260127_085927_clustered.pt
68,ethmac_run_20260127_085927,ethmac,2.0,68,0.79,AREA 0,0,1,0,166,122,30,41,0.569727,-0.56721,1.75836,-0.183199,0,-257.69,0,9297,0.0700474,1003500,0.727056,732,417,529,dataset_root/graphs/raw_graphs/ethmac_run_20260127_085927_raw.pt,dataset_root/graphs/clustered_graphs/ethmac_run_20260127_085927_clustered.pt
69,ethmac_run_20260127_085927,ethmac,2.0,68,0.79,AREA 0,0,1,0,227,94,30,65,0.915415,-0.802763,1.77246,-0.254786,0,-229.942,0,9284,0.063001,979590,0.715096,483,92,529,dataset_root/graphs/raw_graphs/ethmac_run_20260127_085927_raw.pt,dataset_root/graphs/clustered_graphs/ethmac_run_20260127_085927_clustered.pt
70,ethmac_run_20260127_085927,ethmac,2.0,68,0.79,AREA 0,0,1,0,218,128,15,58,0.704841,-0.69878,1.79722,-0.169679,0,-344.977,0,9337,0.0663904,1002050,0.721081,851,46,529,dataset_root/graphs/raw_graphs/ethmac_run_20260127_085927_raw.pt,dataset_root/graphs/clustered_graphs/ethmac_run_20260127_085927_clustered.pt
71,ethmac_run_20260127_090749,ethmac,1.4,50,0.63,DELAY 0,1,0,0,221,142,28,42,0.788912,-0.966032,1.75778,-0.299526,0,-305.339,0,9332,0.080551,1129060,0.548196,1090,678,644,dataset_root/graphs/raw_graphs/ethmac_run_20260127_090749_raw.pt,dataset_root/graphs/clustered_graphs/ethmac_run_20260127_090749_clustered.pt
72,ethmac_run_20260127_090749,ethmac,1.4,50,0.63,DELAY 0,1,0,0,167,148,19,56,1.08812,-0.902459,1.76534,-0.301857,0,-290.598,0,9327,0.0724326,1120230,0.537887,844,198,644,dataset_root/graphs/raw_graphs/ethmac_run_20260127_090749_raw.pt,dataset_root/graphs/clustered_graphs/ethmac_run_20260127_090749_clustered.pt
73,ethmac_run_20260127_090749,ethmac,1.4,50,0.63,DELAY 0,1,0,0,155,137,19,44,1.09597,-1.06948,1.8228,-0.319107,0,-302.907,0,9346,0.0786214,1127480,0.545828,1032,622,644,dataset_root/graphs/raw_graphs/ethmac_run_20260127_090749_raw.pt,dataset_root/graphs/clustered_graphs/ethmac_run_20260127_090749_clustered.pt
74,ethmac_run_20260127_090749,ethmac,1.4,50,0.63,DELAY 0,1,0,0,215,85,28,63,0.726931,-0.704331,1.72238,-0.155414,0,-218.918,0,9285,0.0717806,1115560,0.53687,660,264,644,dataset_root/graphs/raw_graphs/ethmac_run_20260127_090749_raw.pt,dataset_root/graphs/clustered_graphs/ethmac_run_20260127_090749_clustered.pt
