run_id,placement_id,design_name,aspect_ratio,core_util,density,synth_strategy,io_mode,time_driven,routability_driven,cts_max_wire,cts_buf_dist,cts_cluster_size,cts_cluster_dia,skew_setup,skew_hold,setup_slack,hold_slack,setup_tns,hold_tns,setup_vio_count,hold_vio_count,power_total,wirelength,utilization,clock_buffers,clock_inverters,timing_repair_buffers,raw_graph_path,cluster_graph_path
11,zipdiv_run_20260131_100303,zipdiv,0.7,55,0.66,AREA 1,1,1,1,155,148,13,55,0.506131,-0.506086,-2.42185,-0.0239855,-41.504,-0.0930849,51,6,0.00300038,23614.5,0.573038,17,15,105,dataset_root/graphs/raw_graphs/zipdiv_run_20260131_100303_raw.pt,dataset_root/graphs/clustered_graphs/zipdiv_run_20260131_100303_clustered.pt
12,zipdiv_run_20260131_100303,zipdiv,0.7,55,0.66,AREA 1,1,1,1,261,140,14,38,0.506131,-0.506086,-2.42185,-0.0239855,-41.504,-0.0930849,51,6,0.00300038,23614.5,0.573038,17,15,105,dataset_root/graphs/raw_graphs/zipdiv_run_20260131_100303_raw.pt,dataset_root/graphs/clustered_graphs/zipdiv_run_20260131_100303_clustered.pt
13,zipdiv_run_20260131_100303,zipdiv,0.7,55,0.66,AREA 1,1,1,1,243,148,22,49,0.506131,-0.506086,-2.42185,-0.0239855,-41.504,-0.0930849,51,6,0.00300038,23614.5,0.573038,17,15,105,dataset_root/graphs/raw_graphs/zipdiv_run_20260131_100303_raw.pt,dataset_root/graphs/clustered_graphs/zipdiv_run_20260131_100303_clustered.pt
14,zipdiv_run_20260131_100303,zipdiv,0.7,55,0.66,AREA 1,1,1,1,204,102,19,52,0.506131,-0.506086,-2.42185,-0.0239855,-41.504,-0.0930849,51,6,0.00300038,23614.5,0.573038,17,15,105,dataset_root/graphs/raw_graphs/zipdiv_run_20260131_100303_raw.pt,dataset_root/graphs/clustered_graphs/zipdiv_run_20260131_100303_clustered.pt
15,zipdiv_run_20260131_100303,zipdiv,0.7,55,0.66,AREA 1,1,1,1,160,120,19,69,0.506131,-0.506086,-2.42185,-0.0239855,-41.504,-0.0930849,51,6,0.00300038,23614.5,0.573038,17,15,105,dataset_root/graphs/raw_graphs/zipdiv_run_20260131_100303_raw.pt,dataset_root/graphs/clustered_graphs/zipdiv_run_20260131_100303_clustered.pt
16,zipdiv_run_20260131_100303,zipdiv,0.7,55,0.66,AREA 1,1,1,1,197,137,13,67,0.506131,-0.506086,-2.42185,-0.0239855,-41.504,-0.0930849,51,6,0.00300038,23614.5,0.573038,17,15,105,dataset_root/graphs/raw_graphs/zipdiv_run_20260131_100303_raw.pt,dataset_root/graphs/clustered_graphs/zipdiv_run_20260131_100303_clustered.pt
17,zipdiv_run_20260131_100303,zipdiv,0.7,55,0.66,AREA 1,1,1,1,244,142,28,68,0.506131,-0.506086,-2.42185,-0.0239855,-41.504,-0.0930849,51,6,0.00300038,23614.5,0.573038,17,15,105,dataset_root/graphs/raw_graphs/zipdiv_run_20260131_100303_raw.pt,dataset_root/graphs/clustered_graphs/zipdiv_run_20260131_100303_clustered.pt
18,zipdiv_run_20260131_100303,zipdiv,0.7,55,0.66,AREA 1,1,1,1,253,84,28,49,0.509329,-0.509321,-2.42457,-0.0212809,-41.5104,-0.0727429,51,6,0.00268839,23554.9,0.562573,17,15,105,dataset_root/graphs/raw_graphs/zipdiv_run_20260131_100303_raw.pt,dataset_root/graphs/clustered_graphs/zipdiv_run_20260131_100303_clustered.pt
19,zipdiv_run_20260131_100303,zipdiv,0.7,55,0.66,AREA 1,1,1,1,148,95,20,45,0.509329,-0.509321,-2.42457,-0.0212809,-41.5104,-0.0727429,51,6,0.00268839,23554.9,0.562573,17,15,105,dataset_root/graphs/raw_graphs/zipdiv_run_20260131_100303_raw.pt,dataset_root/graphs/clustered_graphs/zipdiv_run_20260131_100303_clustered.pt
20,zipdiv_run_20260131_100303,zipdiv,0.7,55,0.66,AREA 1,1,1,1,141,91,21,48,0.509329,-0.509321,-2.42457,-0.0212809,-41.5104,-0.0727429,51,6,0.00268839,23554.9,0.562573,17,15,105,dataset_root/graphs/raw_graphs/zipdiv_run_20260131_100303_raw.pt,dataset_root/graphs/clustered_graphs/zipdiv_run_20260131_100303_clustered.pt
21,zipdiv_run_20260131_100430,zipdiv,0.7,41,0.58,DELAY 2,0,1,1,279,89,28,64,0.508426,-0.508386,1.28621,-0.0225404,0,-0.0691641,0,5,0.00336132,27914.1,0.411451,23,9,107,dataset_root/graphs/raw_graphs/zipdiv_run_20260131_100430_raw.pt,dataset_root/graphs/clustered_graphs/zipdiv_run_20260131_100430_clustered.pt
22,zipdiv_run_20260131_100430,zipdiv,0.7,41,0.58,DELAY 2,0,1,1,271,146,25,68,0.504489,-0.50439,1.28559,-0.0216596,0,-0.0680442,0,5,0.00309052,27677.4,0.406706,19,13,107,dataset_root/graphs/raw_graphs/zipdiv_run_20260131_100430_raw.pt,dataset_root/graphs/clustered_graphs/zipdiv_run_20260131_100430_clustered.pt
23,zipdiv_run_20260131_100430,zipdiv,0.7,41,0.58,DELAY 2,0,1,1,178,121,30,64,0.513478,-0.513454,1.23283,-0.0274618,0,-0.0867008,0,6,0.00332719,27911.1,0.411004,29,4,107,dataset_root/graphs/raw_graphs/zipdiv_run_20260131_100430_raw.pt,dataset_root/graphs/clustered_graphs/zipdiv_run_20260131_100430_clustered.pt
24,zipdiv_run_20260131_100430,zipdiv,0.7,41,0.58,DELAY 2,0,1,1,257,105,28,57,0.513478,-0.513454,1.28626,-0.0274618,0,-0.0867006,0,6,0.00331282,27910.1,0.410825,28,4,107,dataset_root/graphs/raw_graphs/zipdiv_run_20260131_100430_raw.pt,dataset_root/graphs/clustered_graphs/zipdiv_run_20260131_100430_clustered.pt
25,zipdiv_run_20260131_100430,zipdiv,0.7,41,0.58,DELAY 2,0,1,1,236,82,23,67,0.508426,-0.508386,1.28621,-0.0225404,0,-0.0691641,0,5,0.00336132,27914.1,0.411451,23,9,107,dataset_root/graphs/raw_graphs/zipdiv_run_20260131_100430_raw.pt,dataset_root/graphs/clustered_graphs/zipdiv_run_20260131_100430_clustered.pt
26,zipdiv_run_20260131_100430,zipdiv,0.7,41,0.58,DELAY 2,0,1,1,233,131,13,53,0.506608,-0.506982,1.27926,-0.0248778,0,-0.0587344,0,5,0.00277964,27602.2,0.40026,19,13,107,dataset_root/graphs/raw_graphs/zipdiv_run_20260131_100430_raw.pt,dataset_root/graphs/clustered_graphs/zipdiv_run_20260131_100430_clustered.pt
27,zipdiv_run_20260131_100430,zipdiv,0.7,41,0.58,DELAY 2,0,1,1,258,128,15,65,0.506608,-0.506982,1.27926,-0.0248778,0,-0.0587344,0,5,0.00277964,27602.2,0.40026,19,13,107,dataset_root/graphs/raw_graphs/zipdiv_run_20260131_100430_raw.pt,dataset_root/graphs/clustered_graphs/zipdiv_run_20260131_100430_clustered.pt
28,zipdiv_run_20260131_100430,zipdiv,0.7,41,0.58,DELAY 2,0,1,1,250,81,18,42,0.508426,-0.508386,1.28621,-0.0225404,0,-0.0691641,0,5,0.00336132,27914.1,0.411451,23,9,107,dataset_root/graphs/raw_graphs/zipdiv_run_20260131_100430_raw.pt,dataset_root/graphs/clustered_graphs/zipdiv_run_20260131_100430_clustered.pt
29,zipdiv_run_20260131_100430,zipdiv,0.7,41,0.58,DELAY 2,0,1,1,194,71,24,52,0.508426,-0.508386,1.28621,-0.0225404,0,-0.0691641,0,5,0.00336132,27914.1,0.411451,23,9,107,dataset_root/graphs/raw_graphs/zipdiv_run_20260131_100430_raw.pt,dataset_root/graphs/clustered_graphs/zipdiv_run_20260131_100430_clustered.pt
30,zipdiv_run_20260131_100430,zipdiv,0.7,41,0.58,DELAY 2,0,1,1,147,129,30,35,0.506608,-0.506982,1.27926,-0.0248777,0,-0.0587345,0,5,0.00279396,27603.2,0.400439,20,13,107,dataset_root/graphs/raw_graphs/zipdiv_run_20260131_100430_raw.pt,dataset_root/graphs/clustered_graphs/zipdiv_run_20260131_100430_clustered.pt
31,zipdiv_run_20260131_100558,zipdiv,0.7,51,0.71,AREA 1,0,0,1,185,105,25,43,0.504483,-0.503805,-2.48941,-0.0319121,-41.6239,-0.134174,50,8,0.00297769,19960.9,0.523343,18,14,105,dataset_root/graphs/raw_graphs/zipdiv_run_20260131_100558_raw.pt,dataset_root/graphs/clustered_graphs/zipdiv_run_20260131_100558_clustered.pt
32,zipdiv_run_20260131_100558,zipdiv,0.7,51,0.71,AREA 1,0,0,1,151,114,22,64,0.504483,-0.503805,-2.48941,-0.0319117,-41.6383,-0.13417,50,8,0.00299165,19964.5,0.523609,19,14,105,dataset_root/graphs/raw_graphs/zipdiv_run_20260131_100558_raw.pt,dataset_root/graphs/clustered_graphs/zipdiv_run_20260131_100558_clustered.pt
33,zipdiv_run_20260131_100558,zipdiv,0.7,51,0.71,AREA 1,0,0,1,183,73,20,50,0.51243,-0.512405,-2.49015,-0.032501,-41.6475,-0.1428,50,8,0.00297104,20145.8,0.523943,31,2,105,dataset_root/graphs/raw_graphs/zipdiv_run_20260131_100558_raw.pt,dataset_root/graphs/clustered_graphs/zipdiv_run_20260131_100558_clustered.pt
34,zipdiv_run_20260131_100558,zipdiv,0.7,51,0.71,AREA 1,0,0,1,184,73,13,51,0.51243,-0.512405,-2.49015,-0.032501,-41.6475,-0.1428,50,8,0.00297104,20145.8,0.523943,31,2,105,dataset_root/graphs/raw_graphs/zipdiv_run_20260131_100558_raw.pt,dataset_root/graphs/clustered_graphs/zipdiv_run_20260131_100558_clustered.pt
35,zipdiv_run_20260131_100558,zipdiv,0.7,51,0.71,AREA 1,0,0,1,157,120,14,57,0.504483,-0.503805,-2.48941,-0.0319121,-41.6239,-0.134174,50,8,0.00297769,19960.9,0.523343,18,14,105,dataset_root/graphs/raw_graphs/zipdiv_run_20260131_100558_raw.pt,dataset_root/graphs/clustered_graphs/zipdiv_run_20260131_100558_clustered.pt
36,zipdiv_run_20260131_100558,zipdiv,0.7,51,0.71,AREA 1,0,0,1,193,72,16,47,0.51243,-0.512405,-2.49015,-0.032501,-41.6475,-0.1428,50,8,0.00297104,20145.8,0.523943,31,2,105,dataset_root/graphs/raw_graphs/zipdiv_run_20260131_100558_raw.pt,dataset_root/graphs/clustered_graphs/zipdiv_run_20260131_100558_clustered.pt
37,zipdiv_run_20260131_100558,zipdiv,0.7,51,0.71,AREA 1,0,0,1,277,108,24,50,0.504483,-0.503805,-2.48941,-0.0319121,-41.6239,-0.134174,50,8,0.00297769,19960.9,0.523343,18,14,105,dataset_root/graphs/raw_graphs/zipdiv_run_20260131_100558_raw.pt,dataset_root/graphs/clustered_graphs/zipdiv_run_20260131_100558_clustered.pt
38,zipdiv_run_20260131_100558,zipdiv,0.7,51,0.71,AREA 1,0,0,1,199,83,22,65,0.506788,-0.506728,-2.49397,-0.03046,-41.6718,-0.112768,50,7,0.00266746,19890.5,0.513739,18,14,105,dataset_root/graphs/raw_graphs/zipdiv_run_20260131_100558_raw.pt,dataset_root/graphs/clustered_graphs/zipdiv_run_20260131_100558_clustered.pt
39,zipdiv_run_20260131_100558,zipdiv,0.7,51,0.71,AREA 1,0,0,1,155,105,20,37,0.504483,-0.503805,-2.48941,-0.0319121,-41.6239,-0.134174,50,8,0.00297769,19960.9,0.523343,18,14,105,dataset_root/graphs/raw_graphs/zipdiv_run_20260131_100558_raw.pt,dataset_root/graphs/clustered_graphs/zipdiv_run_20260131_100558_clustered.pt
40,zipdiv_run_20260131_100558,zipdiv,0.7,51,0.71,AREA 1,0,0,1,181,136,12,69,0.504483,-0.503805,-2.48941,-0.0319121,-41.6239,-0.134174,50,8,0.00297769,19960.9,0.523343,18,14,105,dataset_root/graphs/raw_graphs/zipdiv_run_20260131_100558_raw.pt,dataset_root/graphs/clustered_graphs/zipdiv_run_20260131_100558_clustered.pt
41,zipdiv_run_20260131_100723,zipdiv,0.7,54,0.72,AREA 2,0,1,1,265,138,13,63,0.506436,-0.505768,-2.18813,-0.0224745,-31.2339,-0.0672454,43,6,0.00294051,21440.4,0.551107,20,12,107,dataset_root/graphs/raw_graphs/zipdiv_run_20260131_100723_raw.pt,dataset_root/graphs/clustered_graphs/zipdiv_run_20260131_100723_clustered.pt
42,zipdiv_run_20260131_100723,zipdiv,0.7,54,0.72,AREA 2,0,1,1,236,87,21,55,0.509864,-0.509194,-2.19178,-0.0190805,-31.0657,-0.0499394,43,5,0.00262985,21316,0.541449,20,12,107,dataset_root/graphs/raw_graphs/zipdiv_run_20260131_100723_raw.pt,dataset_root/graphs/clustered_graphs/zipdiv_run_20260131_100723_clustered.pt
43,zipdiv_run_20260131_100723,zipdiv,0.7,54,0.72,AREA 2,0,1,1,224,83,23,66,0.509864,-0.509194,-2.19178,-0.0190805,-31.0657,-0.0499394,43,5,0.00262985,21316,0.541449,20,12,107,dataset_root/graphs/raw_graphs/zipdiv_run_20260131_100723_raw.pt,dataset_root/graphs/clustered_graphs/zipdiv_run_20260131_100723_clustered.pt
44,zipdiv_run_20260131_100723,zipdiv,0.7,54,0.72,AREA 2,0,1,1,185,77,14,59,0.514856,-0.514525,-2.17669,-0.0225102,-30.9209,-0.0759356,43,7,0.00307956,21585,0.554997,28,4,107,dataset_root/graphs/raw_graphs/zipdiv_run_20260131_100723_raw.pt,dataset_root/graphs/clustered_graphs/zipdiv_run_20260131_100723_clustered.pt
45,zipdiv_run_20260131_100723,zipdiv,0.7,54,0.72,AREA 2,0,1,1,133,76,14,50,0.514856,-0.514525,-2.17669,-0.0225102,-30.9209,-0.0759356,43,7,0.00309356,21590.1,0.555265,29,4,107,dataset_root/graphs/raw_graphs/zipdiv_run_20260131_100723_raw.pt,dataset_root/graphs/clustered_graphs/zipdiv_run_20260131_100723_clustered.pt
46,zipdiv_run_20260131_100723,zipdiv,0.7,54,0.72,AREA 2,0,1,1,171,95,20,65,0.509864,-0.509194,-2.19178,-0.0190805,-31.0657,-0.0499394,43,5,0.00262985,21316,0.541449,20,12,107,dataset_root/graphs/raw_graphs/zipdiv_run_20260131_100723_raw.pt,dataset_root/graphs/clustered_graphs/zipdiv_run_20260131_100723_clustered.pt
47,zipdiv_run_20260131_100723,zipdiv,0.7,54,0.72,AREA 2,0,1,1,132,123,26,53,0.506435,-0.505768,-2.18813,-0.0224739,-31.2339,-0.0672418,43,6,0.00295449,21443.7,0.551375,21,12,107,dataset_root/graphs/raw_graphs/zipdiv_run_20260131_100723_raw.pt,dataset_root/graphs/clustered_graphs/zipdiv_run_20260131_100723_clustered.pt
48,zipdiv_run_20260131_100723,zipdiv,0.7,54,0.72,AREA 2,0,1,1,254,136,22,40,0.506436,-0.505768,-2.18813,-0.0224745,-31.2339,-0.0672454,43,6,0.00294051,21440.4,0.551107,20,12,107,dataset_root/graphs/raw_graphs/zipdiv_run_20260131_100723_raw.pt,dataset_root/graphs/clustered_graphs/zipdiv_run_20260131_100723_clustered.pt
49,zipdiv_run_20260131_100723,zipdiv,0.7,54,0.72,AREA 2,0,1,1,160,134,16,37,0.506436,-0.505768,-2.18813,-0.0224745,-31.2339,-0.0672454,43,6,0.00294051,21440.4,0.551107,20,12,107,dataset_root/graphs/raw_graphs/zipdiv_run_20260131_100723_raw.pt,dataset_root/graphs/clustered_graphs/zipdiv_run_20260131_100723_clustered.pt
50,zipdiv_run_20260131_100723,zipdiv,0.7,54,0.72,AREA 2,0,1,1,132,81,15,70,0.514856,-0.514525,-2.17669,-0.0225102,-30.9209,-0.0759356,43,7,0.00309356,21590.1,0.555265,29,4,107,dataset_root/graphs/raw_graphs/zipdiv_run_20260131_100723_raw.pt,dataset_root/graphs/clustered_graphs/zipdiv_run_20260131_100723_clustered.pt
51,zipdiv_run_20260131_100854,zipdiv,1.0,59,0.7,DELAY 0,0,0,1,155,99,22,37,0.506739,-0.505071,1.02757,-0.0223438,0,-0.0784939,0,8,0.00327504,25982,0.579412,18,15,110,dataset_root/graphs/raw_graphs/zipdiv_run_20260131_100854_raw.pt,dataset_root/graphs/clustered_graphs/zipdiv_run_20260131_100854_clustered.pt
52,zipdiv_run_20260131_100854,zipdiv,1.0,59,0.7,DELAY 0,0,0,1,162,74,16,46,0.517659,-0.511309,1.03073,-0.0272822,0,-0.0992928,0,8,0.00329425,26119.7,0.579537,28,5,110,dataset_root/graphs/raw_graphs/zipdiv_run_20260131_100854_raw.pt,dataset_root/graphs/clustered_graphs/zipdiv_run_20260131_100854_clustered.pt
53,zipdiv_run_20260131_100854,zipdiv,1.0,59,0.7,DELAY 0,0,0,1,248,105,15,68,0.506739,-0.505071,1.02757,-0.0223443,0,-0.0784967,0,8,0.00326105,25982.4,0.579164,17,15,110,dataset_root/graphs/raw_graphs/zipdiv_run_20260131_100854_raw.pt,dataset_root/graphs/clustered_graphs/zipdiv_run_20260131_100854_clustered.pt
54,zipdiv_run_20260131_100854,zipdiv,1.0,59,0.7,DELAY 0,0,0,1,141,123,26,49,0.506739,-0.505071,1.02757,-0.0223438,0,-0.0784939,0,8,0.00327504,25982,0.579412,18,15,110,dataset_root/graphs/raw_graphs/zipdiv_run_20260131_100854_raw.pt,dataset_root/graphs/clustered_graphs/zipdiv_run_20260131_100854_clustered.pt
55,zipdiv_run_20260131_100854,zipdiv,1.0,59,0.7,DELAY 0,0,0,1,147,132,17,67,0.506739,-0.505071,1.02757,-0.0223438,0,-0.0784939,0,8,0.00327504,25982,0.579412,18,15,110,dataset_root/graphs/raw_graphs/zipdiv_run_20260131_100854_raw.pt,dataset_root/graphs/clustered_graphs/zipdiv_run_20260131_100854_clustered.pt
56,zipdiv_run_20260131_100854,zipdiv,1.0,59,0.7,DELAY 0,0,0,1,184,92,27,35,0.510696,-0.507851,1.02374,-0.0202594,0,-0.0546789,0,6,0.00294827,25859.4,0.570202,17,15,110,dataset_root/graphs/raw_graphs/zipdiv_run_20260131_100854_raw.pt,dataset_root/graphs/clustered_graphs/zipdiv_run_20260131_100854_clustered.pt
57,zipdiv_run_20260131_100854,zipdiv,1.0,59,0.7,DELAY 0,0,0,1,189,75,12,50,0.517659,-0.511309,1.03073,-0.0272822,0,-0.0992928,0,8,0.00329425,26119.7,0.579537,28,5,110,dataset_root/graphs/raw_graphs/zipdiv_run_20260131_100854_raw.pt,dataset_root/graphs/clustered_graphs/zipdiv_run_20260131_100854_clustered.pt
58,zipdiv_run_20260131_100854,zipdiv,1.0,59,0.7,DELAY 0,0,0,1,133,111,19,36,0.506739,-0.505071,1.02757,-0.0223438,0,-0.0784939,0,8,0.00327504,25982,0.579412,18,15,110,dataset_root/graphs/raw_graphs/zipdiv_run_20260131_100854_raw.pt,dataset_root/graphs/clustered_graphs/zipdiv_run_20260131_100854_clustered.pt
59,zipdiv_run_20260131_100854,zipdiv,1.0,59,0.7,DELAY 0,0,0,1,138,81,12,49,0.517659,-0.511309,1.03073,-0.0272822,0,-0.0992928,0,8,0.00330826,26119.2,0.579786,29,5,110,dataset_root/graphs/raw_graphs/zipdiv_run_20260131_100854_raw.pt,dataset_root/graphs/clustered_graphs/zipdiv_run_20260131_100854_clustered.pt
60,zipdiv_run_20260131_100854,zipdiv,1.0,59,0.7,DELAY 0,0,0,1,177,116,21,69,0.506739,-0.505071,1.02757,-0.0223443,0,-0.0784967,0,8,0.00326105,25982.4,0.579164,17,15,110,dataset_root/graphs/raw_graphs/zipdiv_run_20260131_100854_raw.pt,dataset_root/graphs/clustered_graphs/zipdiv_run_20260131_100854_clustered.pt
61,zipdiv_run_20260131_101022,zipdiv,1.4,70,0.8,AREA 0,1,1,1,235,149,21,60,0.504876,-0.504817,-1.53963,-0.0558299,-21.1775,-0.0666888,47,2,0.00301561,23812,0.716545,19,12,105,dataset_root/graphs/raw_graphs/zipdiv_run_20260131_101022_raw.pt,dataset_root/graphs/clustered_graphs/zipdiv_run_20260131_101022_clustered.pt
62,zipdiv_run_20260131_101022,zipdiv,1.4,70,0.8,AREA 0,1,1,1,194,70,13,37,0.515722,-0.515678,-1.53544,-0.0559631,-20.6937,-0.0677236,47,2,0.00296461,23805.9,0.716183,30,3,105,dataset_root/graphs/raw_graphs/zipdiv_run_20260131_101022_raw.pt,dataset_root/graphs/clustered_graphs/zipdiv_run_20260131_101022_clustered.pt
63,zipdiv_run_20260131_101022,zipdiv,1.4,70,0.8,AREA 0,1,1,1,158,134,16,54,0.504876,-0.504817,-1.53963,-0.0558299,-21.1775,-0.0666888,47,2,0.00301561,23812,0.716545,19,12,105,dataset_root/graphs/raw_graphs/zipdiv_run_20260131_101022_raw.pt,dataset_root/graphs/clustered_graphs/zipdiv_run_20260131_101022_clustered.pt
64,zipdiv_run_20260131_101022,zipdiv,1.4,70,0.8,AREA 0,1,1,1,279,144,28,52,0.504876,-0.504817,-1.53963,-0.0558299,-21.1775,-0.0666888,47,2,0.00301561,23812,0.716545,19,12,105,dataset_root/graphs/raw_graphs/zipdiv_run_20260131_101022_raw.pt,dataset_root/graphs/clustered_graphs/zipdiv_run_20260131_101022_clustered.pt
65,zipdiv_run_20260131_101022,zipdiv,1.4,70,0.8,AREA 0,1,1,1,188,89,22,53,0.508022,-0.507665,-1.54194,-0.0535244,-21.0414,-0.062399,47,2,0.00270232,23461.2,0.703533,19,12,105,dataset_root/graphs/raw_graphs/zipdiv_run_20260131_101022_raw.pt,dataset_root/graphs/clustered_graphs/zipdiv_run_20260131_101022_clustered.pt
66,zipdiv_run_20260131_101022,zipdiv,1.4,70,0.8,AREA 0,1,1,1,279,128,15,46,0.504876,-0.504817,-1.53963,-0.0558299,-21.1775,-0.0666888,47,2,0.00301561,23812,0.716545,19,12,105,dataset_root/graphs/raw_graphs/zipdiv_run_20260131_101022_raw.pt,dataset_root/graphs/clustered_graphs/zipdiv_run_20260131_101022_clustered.pt
67,zipdiv_run_20260131_101022,zipdiv,1.4,70,0.8,AREA 0,1,1,1,208,126,12,41,0.504876,-0.504817,-1.53963,-0.0558299,-21.1775,-0.0666888,47,2,0.00301561,23812,0.716545,19,12,105,dataset_root/graphs/raw_graphs/zipdiv_run_20260131_101022_raw.pt,dataset_root/graphs/clustered_graphs/zipdiv_run_20260131_101022_clustered.pt
68,zipdiv_run_20260131_101022,zipdiv,1.4,70,0.8,AREA 0,1,1,1,261,122,15,37,0.504876,-0.504817,-1.53963,-0.0558299,-21.1775,-0.0666888,47,2,0.00301561,23812,0.716545,19,12,105,dataset_root/graphs/raw_graphs/zipdiv_run_20260131_101022_raw.pt,dataset_root/graphs/clustered_graphs/zipdiv_run_20260131_101022_clustered.pt
69,zipdiv_run_20260131_101022,zipdiv,1.4,70,0.8,AREA 0,1,1,1,230,116,14,66,0.504876,-0.504817,-1.53963,-0.0558299,-21.1775,-0.0666888,47,2,0.00301561,23812,0.716545,19,12,105,dataset_root/graphs/raw_graphs/zipdiv_run_20260131_101022_raw.pt,dataset_root/graphs/clustered_graphs/zipdiv_run_20260131_101022_clustered.pt
70,zipdiv_run_20260131_101022,zipdiv,1.4,70,0.8,AREA 0,1,1,1,185,132,14,60,0.504876,-0.504817,-1.53963,-0.0558299,-21.1775,-0.0666888,47,2,0.00301561,23812,0.716545,19,12,105,dataset_root/graphs/raw_graphs/zipdiv_run_20260131_101022_raw.pt,dataset_root/graphs/clustered_graphs/zipdiv_run_20260131_101022_clustered.pt
71,zipdiv_run_20260131_101148,zipdiv,0.7,41,0.51,DELAY 0,0,0,0,242,100,27,62,0.518399,-0.518352,1.09173,-0.0384562,0,-0.117873,0,6,0.00331429,30629.8,0.412441,28,4,110,dataset_root/graphs/raw_graphs/zipdiv_run_20260131_101148_raw.pt,dataset_root/graphs/clustered_graphs/zipdiv_run_20260131_101148_clustered.pt
