run_id,placement_id,design_name,aspect_ratio,core_util,density,synth_strategy,io_mode,time_driven,routability_driven,cts_max_wire,cts_buf_dist,cts_cluster_size,cts_cluster_dia,skew_setup,skew_hold,setup_slack,hold_slack,setup_tns,hold_tns,setup_vio_count,hold_vio_count,power_total,wirelength,utilization,clock_buffers,clock_inverters,timing_repair_buffers,raw_graph_path,cluster_graph_path
11,sha256_run_20260129_133937,sha256,0.7,48,0.65,DELAY 2,0,1,0,268,82,15,52,0.699144,-0.701141,0.333894,-0.0228828,0,-2.97925,0,234,0.013394,374681,0.490765,250,55,204,dataset_root/graphs/raw_graphs/sha256_run_20260129_133937_raw.pt,dataset_root/graphs/clustered_graphs/sha256_run_20260129_133937_clustered.pt
12,sha256_run_20260129_133937,sha256,0.7,48,0.65,DELAY 2,0,1,0,151,106,17,62,0.683461,-0.676124,0.356892,-0.0213393,0,-2.50998,0,227,0.0129652,374372,0.488871,222,36,204,dataset_root/graphs/raw_graphs/sha256_run_20260129_133937_raw.pt,dataset_root/graphs/clustered_graphs/sha256_run_20260129_133937_clustered.pt
13,sha256_run_20260129_133937,sha256,0.7,48,0.65,DELAY 2,0,1,0,159,96,12,47,0.747088,-0.840604,0.344838,-0.156137,0,-4.13689,0,244,0.0138998,375852,0.492956,315,51,204,dataset_root/graphs/raw_graphs/sha256_run_20260129_133937_raw.pt,dataset_root/graphs/clustered_graphs/sha256_run_20260129_133937_clustered.pt
14,sha256_run_20260129_133937,sha256,0.7,48,0.65,DELAY 2,0,1,0,141,77,19,53,0.536348,-0.694012,0.346217,-0.11265,0,-2.67489,0,233,0.0133616,374606,0.490474,208,82,204,dataset_root/graphs/raw_graphs/sha256_run_20260129_133937_raw.pt,dataset_root/graphs/clustered_graphs/sha256_run_20260129_133937_clustered.pt
15,sha256_run_20260129_133937,sha256,0.7,48,0.65,DELAY 2,0,1,0,180,110,28,53,0.566677,-0.568247,0.34655,-0.0459608,0,-2.40663,0,227,0.0132975,373904,0.490173,173,101,204,dataset_root/graphs/raw_graphs/sha256_run_20260129_133937_raw.pt,dataset_root/graphs/clustered_graphs/sha256_run_20260129_133937_clustered.pt
16,sha256_run_20260129_133937,sha256,0.7,48,0.65,DELAY 2,0,1,0,176,126,23,46,0.550533,-0.543186,0.335397,-0.0228907,0,-2.66938,0,230,0.013672,374851,0.491858,195,110,204,dataset_root/graphs/raw_graphs/sha256_run_20260129_133937_raw.pt,dataset_root/graphs/clustered_graphs/sha256_run_20260129_133937_clustered.pt
17,sha256_run_20260129_133937,sha256,0.7,48,0.65,DELAY 2,0,1,0,136,79,23,37,1.13932,-1.05405,0.336949,-0.401192,0,-12.2989,0,290,0.0153524,377488,0.498925,302,165,204,dataset_root/graphs/raw_graphs/sha256_run_20260129_133937_raw.pt,dataset_root/graphs/clustered_graphs/sha256_run_20260129_133937_clustered.pt
18,sha256_run_20260129_133937,sha256,0.7,48,0.65,DELAY 2,0,1,0,164,149,15,54,0.530266,-0.528099,0.339313,-0.0228985,0,-2.97982,0,234,0.0133932,374607,0.490674,246,49,204,dataset_root/graphs/raw_graphs/sha256_run_20260129_133937_raw.pt,dataset_root/graphs/clustered_graphs/sha256_run_20260129_133937_clustered.pt
19,sha256_run_20260129_133937,sha256,0.7,48,0.65,DELAY 2,0,1,0,146,146,24,58,0.698907,-0.689696,0.353536,-0.0183448,0,-1.89887,0,212,0.0132454,373583,0.489782,163,83,204,dataset_root/graphs/raw_graphs/sha256_run_20260129_133937_raw.pt,dataset_root/graphs/clustered_graphs/sha256_run_20260129_133937_clustered.pt
20,sha256_run_20260129_133937,sha256,0.7,48,0.65,DELAY 2,0,1,0,165,114,26,65,0.722934,-0.709061,0.346957,-0.0240753,0,-1.3171,0,191,0.0128483,371953,0.488129,141,75,204,dataset_root/graphs/raw_graphs/sha256_run_20260129_133937_raw.pt,dataset_root/graphs/clustered_graphs/sha256_run_20260129_133937_clustered.pt
21,sha256_run_20260129_134436,sha256,1.4,66,0.8,AREA 2,1,1,0,277,72,23,66,0.520535,-0.529339,-1.52916,-0.0131311,-23.8657,-0.877084,31,188,0.0124761,285641,0.637858,147,69,158,dataset_root/graphs/raw_graphs/sha256_run_20260129_134436_raw.pt,dataset_root/graphs/clustered_graphs/sha256_run_20260129_134436_clustered.pt
22,sha256_run_20260129_134436,sha256,1.4,66,0.8,AREA 2,1,1,0,238,116,24,46,0.672098,-0.675784,-1.54558,-0.129772,-24.8426,-2.23219,32,224,0.0137076,288832,0.645421,190,119,158,dataset_root/graphs/raw_graphs/sha256_run_20260129_134436_raw.pt,dataset_root/graphs/clustered_graphs/sha256_run_20260129_134436_clustered.pt
23,sha256_run_20260129_134436,sha256,1.4,66,0.8,AREA 2,1,1,0,165,131,21,63,0.530187,-0.533567,-1.53849,-0.0139824,-23.9183,-1.17488,31,198,0.0124388,285503,0.637474,158,63,158,dataset_root/graphs/raw_graphs/sha256_run_20260129_134436_raw.pt,dataset_root/graphs/clustered_graphs/sha256_run_20260129_134436_clustered.pt
24,sha256_run_20260129_134436,sha256,1.4,66,0.8,AREA 2,1,1,0,183,133,12,65,0.527691,-0.523936,-1.5264,-0.0213536,-23.965,-2.66293,31,235,0.0131268,288846,0.642155,286,11,158,dataset_root/graphs/raw_graphs/sha256_run_20260129_134436_raw.pt,dataset_root/graphs/clustered_graphs/sha256_run_20260129_134436_clustered.pt
25,sha256_run_20260129_134436,sha256,1.4,66,0.8,AREA 2,1,1,0,192,99,17,65,0.529737,-0.526909,-1.5327,-0.0173443,-24.1412,-1.76902,31,219,0.0124372,286501,0.637725,205,33,158,dataset_root/graphs/raw_graphs/sha256_run_20260129_134436_raw.pt,dataset_root/graphs/clustered_graphs/sha256_run_20260129_134436_clustered.pt
26,sha256_run_20260129_134436,sha256,1.4,66,0.8,AREA 2,1,1,0,265,103,15,62,0.539041,-0.540423,-1.53855,-0.0186893,-24.2507,-2.0948,31,224,0.01267,287252,0.63926,237,22,158,dataset_root/graphs/raw_graphs/sha256_run_20260129_134436_raw.pt,dataset_root/graphs/clustered_graphs/sha256_run_20260129_134436_clustered.pt
27,sha256_run_20260129_134436,sha256,1.4,66,0.8,AREA 2,1,1,0,189,77,22,46,0.685467,-0.691032,-1.54326,-0.129758,-24.8921,-2.22178,32,224,0.0136114,288611,0.644995,194,118,158,dataset_root/graphs/raw_graphs/sha256_run_20260129_134436_raw.pt,dataset_root/graphs/clustered_graphs/sha256_run_20260129_134436_clustered.pt
28,sha256_run_20260129_134436,sha256,1.4,66,0.8,AREA 2,1,1,0,164,143,14,35,0.698602,-0.704156,-1.53355,-0.120767,-24.0608,-3.15653,31,238,0.0151866,291107,0.655272,290,169,158,dataset_root/graphs/raw_graphs/sha256_run_20260129_134436_raw.pt,dataset_root/graphs/clustered_graphs/sha256_run_20260129_134436_clustered.pt
29,sha256_run_20260129_134436,sha256,1.4,66,0.8,AREA 2,1,1,0,177,141,16,45,0.536708,-0.54201,-1.54564,-0.0174226,-24.1754,-2.20746,31,226,0.0135681,288389,0.644911,221,103,158,dataset_root/graphs/raw_graphs/sha256_run_20260129_134436_raw.pt,dataset_root/graphs/clustered_graphs/sha256_run_20260129_134436_clustered.pt
30,sha256_run_20260129_134436,sha256,1.4,66,0.8,AREA 2,1,1,0,166,71,21,53,0.546875,-0.539827,-1.56101,-0.0159672,-24.4578,-1.55943,32,214,0.0129635,287240,0.641116,189,77,158,dataset_root/graphs/raw_graphs/sha256_run_20260129_134436_raw.pt,dataset_root/graphs/clustered_graphs/sha256_run_20260129_134436_clustered.pt
31,sha256_run_20260129_134840,sha256,2.0,68,0.87,AREA 0,1,0,1,130,116,21,63,1.10977,-1.15389,-1.88165,-0.574185,-41.5479,-10.0159,37,272,0.0119993,325927,0.661438,193,16,148,dataset_root/graphs/raw_graphs/sha256_run_20260129_134840_raw.pt,dataset_root/graphs/clustered_graphs/sha256_run_20260129_134840_clustered.pt
32,sha256_run_20260129_134840,sha256,2.0,68,0.87,AREA 0,1,0,1,224,72,24,56,0.538798,-0.544942,-2.13191,-0.0167153,-36.9021,-0.693737,35,175,0.0121216,323592,0.6621,152,37,148,dataset_root/graphs/raw_graphs/sha256_run_20260129_134840_raw.pt,dataset_root/graphs/clustered_graphs/sha256_run_20260129_134840_clustered.pt
33,sha256_run_20260129_134840,sha256,2.0,68,0.87,AREA 0,1,0,1,225,72,19,47,0.57053,-0.570462,-2.12064,-0.0204187,-37.116,-1.66239,36,225,0.012791,328222,0.666364,194,50,148,dataset_root/graphs/raw_graphs/sha256_run_20260129_134840_raw.pt,dataset_root/graphs/clustered_graphs/sha256_run_20260129_134840_clustered.pt
34,sha256_run_20260129_134840,sha256,2.0,68,0.87,AREA 0,1,0,1,171,141,17,42,0.722247,-0.733695,-2.11376,-0.021367,-37.1531,-2.00486,36,236,0.0128763,328930,0.667392,208,62,148,dataset_root/graphs/raw_graphs/sha256_run_20260129_134840_raw.pt,dataset_root/graphs/clustered_graphs/sha256_run_20260129_134840_clustered.pt
35,sha256_run_20260129_134840,sha256,2.0,68,0.87,AREA 0,1,0,1,236,120,14,60,0.546209,-0.546177,-2.1299,-0.0231752,-37.2028,-2.40006,36,241,0.0128792,329151,0.667097,251,11,148,dataset_root/graphs/raw_graphs/sha256_run_20260129_134840_raw.pt,dataset_root/graphs/clustered_graphs/sha256_run_20260129_134840_clustered.pt
36,sha256_run_20260129_134840,sha256,2.0,68,0.87,AREA 0,1,0,1,278,147,21,70,0.54666,-0.547009,-2.08848,-0.0148793,-36.0482,-0.893666,35,196,0.0119694,324920,0.661051,171,11,148,dataset_root/graphs/raw_graphs/sha256_run_20260129_134840_raw.pt,dataset_root/graphs/clustered_graphs/sha256_run_20260129_134840_clustered.pt
37,sha256_run_20260129_134840,sha256,2.0,68,0.87,AREA 0,1,0,1,174,74,28,44,1.06715,-1.16624,-2.42296,-0.380689,-47.7232,-8.81259,38,253,0.0127587,326480,0.666512,147,90,148,dataset_root/graphs/raw_graphs/sha256_run_20260129_134840_raw.pt,dataset_root/graphs/clustered_graphs/sha256_run_20260129_134840_clustered.pt
38,sha256_run_20260129_134840,sha256,2.0,68,0.87,AREA 0,1,0,1,236,94,13,39,0.697359,-0.697359,-2.12359,-0.0239138,-37.4861,-2.78768,35,245,0.0136386,331914,0.67179,277,37,148,dataset_root/graphs/raw_graphs/sha256_run_20260129_134840_raw.pt,dataset_root/graphs/clustered_graphs/sha256_run_20260129_134840_clustered.pt
39,sha256_run_20260129_134840,sha256,2.0,68,0.87,AREA 0,1,0,1,169,70,30,51,0.925918,-0.920624,-2.12213,-0.283751,-36.7417,-4.7221,35,175,0.0125102,325422,0.664609,130,77,148,dataset_root/graphs/raw_graphs/sha256_run_20260129_134840_raw.pt,dataset_root/graphs/clustered_graphs/sha256_run_20260129_134840_clustered.pt
40,sha256_run_20260129_134840,sha256,2.0,68,0.87,AREA 0,1,0,1,137,146,22,67,0.984121,-0.996154,-1.84392,-0.312923,-32.7851,-5.19407,35,220,0.0118354,324557,0.660318,172,12,148,dataset_root/graphs/raw_graphs/sha256_run_20260129_134840_raw.pt,dataset_root/graphs/clustered_graphs/sha256_run_20260129_134840_clustered.pt
