run_id,placement_id,design_name,aspect_ratio,core_util,density,synth_strategy,io_mode,time_driven,routability_driven,cts_max_wire,cts_buf_dist,cts_cluster_size,cts_cluster_dia,skew_setup,skew_hold,setup_slack,hold_slack,setup_tns,hold_tns,setup_vio_count,hold_vio_count,power_total,wirelength,utilization,clock_buffers,clock_inverters,timing_repair_buffers,raw_graph_path,cluster_graph_path
32,ethmac_run_20260126_113800,ethmac,2.0,41,0.48,DELAY 1,0,0,0,265,146,29,60,0.730377,-0.720609,1.22016,-0.174014,0,-209.243,0,9295,0.0707575,1356870,0.443083,646,337,894,dataset_root/graphs/raw_graphs/ethmac_run_20260126_113800_raw.pt,dataset_root/graphs/clustered_graphs/ethmac_run_20260126_113800_clustered.pt
33,ethmac_run_20260126_113800,ethmac,2.0,41,0.48,DELAY 1,0,0,0,267,105,13,41,0.711849,-0.709025,1.21729,-0.165355,0,-329.303,0,9343,0.0759203,1373060,0.448705,1246,259,894,dataset_root/graphs/raw_graphs/ethmac_run_20260126_113800_raw.pt,dataset_root/graphs/clustered_graphs/ethmac_run_20260126_113800_clustered.pt
34,ethmac_run_20260126_113800,ethmac,2.0,41,0.48,DELAY 1,0,0,0,173,103,29,63,0.566399,-0.569336,1.21407,-0.181154,0,-210.368,0,9296,0.0708566,1358350,0.443253,685,319,894,dataset_root/graphs/raw_graphs/ethmac_run_20260126_113800_raw.pt,dataset_root/graphs/clustered_graphs/ethmac_run_20260126_113800_clustered.pt
35,ethmac_run_20260126_113800,ethmac,2.0,41,0.48,DELAY 1,0,0,0,237,89,19,36,0.69283,-0.689127,1.23215,-0.213941,0,-324.731,0,9345,0.0841047,1381810,0.457059,1520,704,894,dataset_root/graphs/raw_graphs/ethmac_run_20260126_113800_raw.pt,dataset_root/graphs/clustered_graphs/ethmac_run_20260126_113800_clustered.pt
36,ethmac_run_20260126_113800,ethmac,2.0,41,0.48,DELAY 1,0,0,0,174,107,21,47,0.934334,-0.934251,1.19205,-0.44047,0,-270.771,0,9330,0.0743585,1365700,0.446846,876,461,894,dataset_root/graphs/raw_graphs/ethmac_run_20260126_113800_raw.pt,dataset_root/graphs/clustered_graphs/ethmac_run_20260126_113800_clustered.pt
37,ethmac_run_20260126_113800,ethmac,2.0,41,0.48,DELAY 1,0,0,0,143,104,23,69,0.751406,-0.69591,1.22272,-0.159479,0,-241.262,0,9313,0.0683046,1359930,0.440634,701,77,894,dataset_root/graphs/raw_graphs/ethmac_run_20260126_113800_raw.pt,dataset_root/graphs/clustered_graphs/ethmac_run_20260126_113800_clustered.pt
38,ethmac_run_20260126_113800,ethmac,2.0,41,0.48,DELAY 1,0,0,0,262,131,29,57,0.700597,-0.697317,1.20364,-0.163342,0,-208.738,0,9289,0.0718937,1358390,0.444219,677,339,894,dataset_root/graphs/raw_graphs/ethmac_run_20260126_113800_raw.pt,dataset_root/graphs/clustered_graphs/ethmac_run_20260126_113800_clustered.pt
39,ethmac_run_20260126_113800,ethmac,2.0,41,0.48,DELAY 1,0,0,0,151,109,20,36,1.13878,-1.13926,1.08775,-0.218559,0,-324.677,0,9342,0.0836205,1380840,0.456527,1464,739,894,dataset_root/graphs/raw_graphs/ethmac_run_20260126_113800_raw.pt,dataset_root/graphs/clustered_graphs/ethmac_run_20260126_113800_clustered.pt
40,ethmac_run_20260126_113800,ethmac,2.0,41,0.48,DELAY 1,0,0,0,148,86,19,49,1.00006,-0.913107,0.910823,-0.264899,0,-282.573,0,9342,0.0734893,1366880,0.44601,959,319,894,dataset_root/graphs/raw_graphs/ethmac_run_20260126_113800_raw.pt,dataset_root/graphs/clustered_graphs/ethmac_run_20260126_113800_clustered.pt
41,ethmac_run_20260126_114736,ethmac,1.4,64,0.71,AREA 0,0,1,0,151,73,27,35,0.697268,-0.704065,2.24914,-0.317375,0,-354.937,0,9354,0.0819216,1040990,0.704815,1532,753,539,dataset_root/graphs/raw_graphs/ethmac_run_20260126_114736_raw.pt,dataset_root/graphs/clustered_graphs/ethmac_run_20260126_114736_clustered.pt
42,ethmac_run_20260126_114736,ethmac,1.4,64,0.71,AREA 0,0,1,0,131,139,17,36,0.716636,-0.712383,2.27917,-0.347064,0,-352.229,0,9354,0.0809947,1037990,0.703172,1425,733,539,dataset_root/graphs/raw_graphs/ethmac_run_20260126_114736_raw.pt,dataset_root/graphs/clustered_graphs/ethmac_run_20260126_114736_clustered.pt
43,ethmac_run_20260126_114736,ethmac,1.4,64,0.71,AREA 0,0,1,0,258,89,29,56,0.538717,-0.536978,2.24173,-0.162127,0,-244.612,0,9317,0.0690331,1013430,0.683713,664,378,539,dataset_root/graphs/raw_graphs/ethmac_run_20260126_114736_raw.pt,dataset_root/graphs/clustered_graphs/ethmac_run_20260126_114736_clustered.pt
44,ethmac_run_20260126_114736,ethmac,1.4,64,0.71,AREA 0,0,1,0,194,113,26,38,0.702327,-0.679103,2.22707,-0.300489,0,-344.567,0,9352,0.0779169,1033650,0.69823,1298,641,539,dataset_root/graphs/raw_graphs/ethmac_run_20260126_114736_raw.pt,dataset_root/graphs/clustered_graphs/ethmac_run_20260126_114736_clustered.pt
45,ethmac_run_20260126_114736,ethmac,1.4,64,0.71,AREA 0,0,1,0,146,120,16,45,0.947398,-0.863926,2.23719,-0.234655,0,-337.769,0,9355,0.0714537,1024360,0.687478,1015,245,539,dataset_root/graphs/raw_graphs/ethmac_run_20260126_114736_raw.pt,dataset_root/graphs/clustered_graphs/ethmac_run_20260126_114736_clustered.pt
46,ethmac_run_20260126_114736,ethmac,1.4,64,0.71,AREA 0,0,1,0,168,114,14,47,0.689467,-0.687379,2.24847,-0.167677,0,-352.596,0,9350,0.0697028,1023760,0.68482,1008,107,539,dataset_root/graphs/raw_graphs/ethmac_run_20260126_114736_raw.pt,dataset_root/graphs/clustered_graphs/ethmac_run_20260126_114736_clustered.pt
47,ethmac_run_20260126_114736,ethmac,1.4,64,0.71,AREA 0,0,1,0,181,121,29,48,0.706606,-0.683642,2.2358,-0.165397,0,-274.302,0,9337,0.0717554,1018500,0.688042,795,479,539,dataset_root/graphs/raw_graphs/ethmac_run_20260126_114736_raw.pt,dataset_root/graphs/clustered_graphs/ethmac_run_20260126_114736_clustered.pt
48,ethmac_run_20260126_114736,ethmac,1.4,64,0.71,AREA 0,0,1,0,271,102,12,49,0.540931,-0.537963,2.24703,-0.16811,0,-368.573,0,9354,0.0699946,1026440,0.685396,1085,64,539,dataset_root/graphs/raw_graphs/ethmac_run_20260126_114736_raw.pt,dataset_root/graphs/clustered_graphs/ethmac_run_20260126_114736_clustered.pt
49,ethmac_run_20260126_114736,ethmac,1.4,64,0.71,AREA 0,0,1,0,256,90,28,64,0.539146,-0.538444,2.25234,-0.163137,0,-250.289,0,9313,0.0676829,1013190,0.681564,682,307,539,dataset_root/graphs/raw_graphs/ethmac_run_20260126_114736_raw.pt,dataset_root/graphs/clustered_graphs/ethmac_run_20260126_114736_clustered.pt
50,ethmac_run_20260126_114736,ethmac,1.4,64,0.71,AREA 0,0,1,0,231,84,14,57,0.715908,-0.704252,2.24705,-0.167661,0,-351.925,0,9347,0.0676341,1022620,0.681735,953,43,539,dataset_root/graphs/raw_graphs/ethmac_run_20260126_114736_raw.pt,dataset_root/graphs/clustered_graphs/ethmac_run_20260126_114736_clustered.pt
51,ethmac_run_20260126_115823,ethmac,0.7,48,0.68,AREA 0,0,0,0,142,130,21,47,0.837979,-0.820864,0.411839,-0.163537,0,-298.605,0,9351,0.0700604,1025980,0.518374,816,334,536,dataset_root/graphs/raw_graphs/ethmac_run_20260126_115823_raw.pt,dataset_root/graphs/clustered_graphs/ethmac_run_20260126_115823_clustered.pt
52,ethmac_run_20260126_115823,ethmac,0.7,48,0.68,AREA 0,0,0,0,217,85,29,55,0.571679,-0.571186,0.378294,-0.161383,0,-243.498,0,9331,0.0687872,1021590,0.516756,684,323,536,dataset_root/graphs/raw_graphs/ethmac_run_20260126_115823_raw.pt,dataset_root/graphs/clustered_graphs/ethmac_run_20260126_115823_clustered.pt
53,ethmac_run_20260126_115823,ethmac,0.7,48,0.68,AREA 0,0,0,0,201,142,17,69,0.559146,-0.553938,0.410778,-0.161357,0,-327.784,0,9352,0.0664466,1025160,0.514027,775,34,536,dataset_root/graphs/raw_graphs/ethmac_run_20260126_115823_raw.pt,dataset_root/graphs/clustered_graphs/ethmac_run_20260126_115823_clustered.pt
54,ethmac_run_20260126_115823,ethmac,0.7,48,0.68,AREA 0,0,0,0,232,87,18,57,0.544989,-0.702238,0.402356,-0.163533,0,-319.427,0,9350,0.0667668,1025520,0.514452,790,53,536,dataset_root/graphs/raw_graphs/ethmac_run_20260126_115823_raw.pt,dataset_root/graphs/clustered_graphs/ethmac_run_20260126_115823_clustered.pt
55,ethmac_run_20260126_115823,ethmac,0.7,48,0.68,AREA 0,0,0,0,230,73,22,44,0.701643,-0.730975,0.425043,-0.164707,0,-294.377,0,9353,0.0703927,1026130,0.518957,834,425,536,dataset_root/graphs/raw_graphs/ethmac_run_20260126_115823_raw.pt,dataset_root/graphs/clustered_graphs/ethmac_run_20260126_115823_clustered.pt
56,ethmac_run_20260126_115823,ethmac,0.7,48,0.68,AREA 0,0,0,0,197,126,29,51,0.586997,-0.694571,0.386484,-0.166832,0,-244.161,0,9335,0.0691044,1020320,0.517138,671,351,536,dataset_root/graphs/raw_graphs/ethmac_run_20260126_115823_raw.pt,dataset_root/graphs/clustered_graphs/ethmac_run_20260126_115823_clustered.pt
57,ethmac_run_20260126_115823,ethmac,0.7,48,0.68,AREA 0,0,0,0,158,88,27,60,0.942017,-0.970548,0.36854,-0.23411,0,-250.722,0,9342,0.0668047,1017580,0.51452,642,266,536,dataset_root/graphs/raw_graphs/ethmac_run_20260126_115823_raw.pt,dataset_root/graphs/clustered_graphs/ethmac_run_20260126_115823_clustered.pt
58,ethmac_run_20260126_115823,ethmac,0.7,48,0.68,AREA 0,0,0,0,267,88,27,42,0.68578,-0.721339,0.377796,-0.20369,0,-272.231,0,9348,0.0722823,1026460,0.521034,806,483,536,dataset_root/graphs/raw_graphs/ethmac_run_20260126_115823_raw.pt,dataset_root/graphs/clustered_graphs/ethmac_run_20260126_115823_clustered.pt
59,ethmac_run_20260126_115823,ethmac,0.7,48,0.68,AREA 0,0,0,0,227,149,20,52,0.558655,-0.691842,0.37061,-0.161377,0,-303.959,0,9349,0.0677937,1023760,0.515618,761,172,536,dataset_root/graphs/raw_graphs/ethmac_run_20260126_115823_raw.pt,dataset_root/graphs/clustered_graphs/ethmac_run_20260126_115823_clustered.pt
60,ethmac_run_20260126_115823,ethmac,0.7,48,0.68,AREA 0,0,0,0,236,143,28,63,0.827322,-0.776789,0.4092,-0.154955,0,-240.273,0,9325,0.0660614,1012080,0.513682,542,302,536,dataset_root/graphs/raw_graphs/ethmac_run_20260126_115823_raw.pt,dataset_root/graphs/clustered_graphs/ethmac_run_20260126_115823_clustered.pt
61,ethmac_run_20260126_120755,ethmac,1.4,40,0.57,DELAY 4,1,1,0,137,96,30,62,1.07985,-1.02513,1.41325,-0.307299,0,-6.70213,0,72,0.0712382,1382700,0.44083,768,390,435,dataset_root/graphs/raw_graphs/ethmac_run_20260126_120755_raw.pt,dataset_root/graphs/clustered_graphs/ethmac_run_20260126_120755_clustered.pt
62,ethmac_run_20260126_120755,ethmac,1.4,40,0.57,DELAY 4,1,1,0,180,104,17,39,0.870737,-0.828173,1.43779,-0.17497,0,-4.8758,0,58,0.0876547,1410540,0.456143,1730,864,435,dataset_root/graphs/raw_graphs/ethmac_run_20260126_120755_raw.pt,dataset_root/graphs/clustered_graphs/ethmac_run_20260126_120755_clustered.pt
63,ethmac_run_20260126_120755,ethmac,1.4,40,0.57,DELAY 4,1,1,0,168,131,25,48,0.93173,-0.939972,1.43344,-0.219186,0,-4.76973,0,55,0.0779531,1392440,0.447096,1073,668,435,dataset_root/graphs/raw_graphs/ethmac_run_20260126_120755_raw.pt,dataset_root/graphs/clustered_graphs/ethmac_run_20260126_120755_clustered.pt
64,ethmac_run_20260126_120755,ethmac,1.4,40,0.57,DELAY 4,1,1,0,171,91,20,39,0.886985,-0.827769,1.4337,-0.174949,0,-4.83006,0,59,0.086122,1409480,0.45497,1731,865,435,dataset_root/graphs/raw_graphs/ethmac_run_20260126_120755_raw.pt,dataset_root/graphs/clustered_graphs/ethmac_run_20260126_120755_clustered.pt
65,ethmac_run_20260126_120755,ethmac,1.4,40,0.57,DELAY 4,1,1,0,252,128,13,67,0.837792,-0.777758,1.46398,-0.177678,0,-4.48478,0,55,0.0708351,1392090,0.440323,1027,51,435,dataset_root/graphs/raw_graphs/ethmac_run_20260126_120755_raw.pt,dataset_root/graphs/clustered_graphs/ethmac_run_20260126_120755_clustered.pt
66,ethmac_run_20260126_120755,ethmac,1.4,40,0.57,DELAY 4,1,1,0,273,101,25,62,0.757084,-0.737695,1.45551,-0.166424,0,-4.12259,0,49,0.0706961,1383440,0.440282,758,366,435,dataset_root/graphs/raw_graphs/ethmac_run_20260126_120755_raw.pt,dataset_root/graphs/clustered_graphs/ethmac_run_20260126_120755_clustered.pt
67,ethmac_run_20260126_120755,ethmac,1.4,40,0.57,DELAY 4,1,1,0,162,138,18,70,1.26486,-1.26637,1.46269,-0.359101,0,-10.057,0,121,0.0681884,1385500,0.437939,826,107,435,dataset_root/graphs/raw_graphs/ethmac_run_20260126_120755_raw.pt,dataset_root/graphs/clustered_graphs/ethmac_run_20260126_120755_clustered.pt
68,ethmac_run_20260126_120755,ethmac,1.4,40,0.57,DELAY 4,1,1,0,154,85,19,57,1.06056,-1.1068,1.53883,-0.357914,0,-6.72024,0,69,0.0710166,1388970,0.440628,962,248,435,dataset_root/graphs/raw_graphs/ethmac_run_20260126_120755_raw.pt,dataset_root/graphs/clustered_graphs/ethmac_run_20260126_120755_clustered.pt
69,ethmac_run_20260126_120755,ethmac,1.4,40,0.57,DELAY 4,1,1,0,153,75,12,61,1.26741,-1.15242,1.55665,-0.378097,0,-13.6207,0,110,0.0713999,1397050,0.441103,1197,66,435,dataset_root/graphs/raw_graphs/ethmac_run_20260126_120755_raw.pt,dataset_root/graphs/clustered_graphs/ethmac_run_20260126_120755_clustered.pt
70,ethmac_run_20260126_120755,ethmac,1.4,40,0.57,DELAY 4,1,1,0,154,126,28,70,0.896875,-0.85717,1.44371,-0.186271,0,-4.82496,0,53,0.0693838,1380330,0.438986,688,270,435,dataset_root/graphs/raw_graphs/ethmac_run_20260126_120755_raw.pt,dataset_root/graphs/clustered_graphs/ethmac_run_20260126_120755_clustered.pt
71,ethmac_run_20260126_121944,ethmac,1.4,53,0.61,DELAY 0,0,1,0,210,71,14,69,0.958695,-0.893268,1.21295,-0.302583,0,-332.452,0,9358,0.0712965,1045890,0.567628,954,36,635,dataset_root/graphs/raw_graphs/ethmac_run_20260126_121944_raw.pt,dataset_root/graphs/clustered_graphs/ethmac_run_20260126_121944_clustered.pt
72,ethmac_run_20260126_121944,ethmac,1.4,53,0.61,DELAY 0,0,1,0,172,114,19,47,0.966831,-0.869032,1.21154,-0.177176,0,-294.95,0,9331,0.0751737,1043100,0.572693,911,449,635,dataset_root/graphs/raw_graphs/ethmac_run_20260126_121944_raw.pt,dataset_root/graphs/clustered_graphs/ethmac_run_20260126_121944_clustered.pt
73,ethmac_run_20260126_121944,ethmac,1.4,53,0.61,DELAY 0,0,1,0,263,94,13,45,0.550927,-0.561343,1.20877,-0.171557,0,-341.518,0,9348,0.0752237,1050530,0.57273,1149,155,635,dataset_root/graphs/raw_graphs/ethmac_run_20260126_121944_raw.pt,dataset_root/graphs/clustered_graphs/ethmac_run_20260126_121944_clustered.pt
74,ethmac_run_20260126_121944,ethmac,1.4,53,0.61,DELAY 0,0,1,0,147,94,23,39,0.851534,-0.861332,1.21483,-0.177467,0,-331.263,0,9355,0.0822548,1056810,0.582388,1392,675,635,dataset_root/graphs/raw_graphs/ethmac_run_20260126_121944_raw.pt,dataset_root/graphs/clustered_graphs/ethmac_run_20260126_121944_clustered.pt
